"n_reps","TT_unique","n1_unique","r_reference_truth_unique","r_stress_truth_unique","r_ratio_to_reference_avg","mean_count_avg","mean_count_min","mean_count_max","reference_mean_count_avg","median_count_avg","zero_prop_avg","zero_prop_min","zero_prop_max","total_count_sum","max_count_avg","max_count_max","reference_max_count_avg","reference_max_count_max","count_sd_avg","count_cv_avg","reference_count_cv_avg","count_cv_increase_avg","variance_to_mean_avg","reference_variance_to_mean_avg","variance_to_mean_increase_avg","q95_count_avg","q99_count_avg","q99_count_max","kappa_cv_avg","reference_kappa_cv_avg","kappa_cv_increase_avg","theoretical_variance_to_mean_avg","beta0_ident_min","beta0_ident_median","beta0_ident_max","max_abs_beta0_ident","lambda_raw_median_avg","lambda_raw_max_max","passes_mean_count_target","passes_zero_prop_target","passes_overdispersion_cv_target","passes_overdispersion_vm_target","passes_identified_scale_target","passes_max_count_target","passes_s4c_data_check","scenario_id","r_stress_truth"
10,"100","9","15","10",0.666666666666667,209.722333333333,136.225555555556,334.568888888889,208.977888888889,141.8,0.0102222222222222,0,0.0555555555555556,1887501,1946.5,5129,2000.8,4248,223.402906330643,1.04852120963803,1.02764162779485,0.020879581843183,241.985410164994,229.753997677153,12.2314124878405,638.41,1049.368,1670.2,0.317687361020337,0.259498344982542,0.0581890160377946,21.9446364649919,-8.325081040253,-1.71350349165382,-1.29605021652164,8.325081040253,1.10302834644458,2.18576446461718,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"S4C_OVERDISPERSION_CALIB_T100_R10p000",10
10,"100","9","15","7",0.466666666666667,208.566,133.14,334.311111111112,208.977888888889,139,0.0102222222222222,0,0.0566666666666667,1877094,2615.4,5770,2000.8,4248,234.844059384251,1.10395626062645,1.02764162779485,0.0763146328315943,270.13481034932,229.753997677153,40.3808126721662,635.585,1062.818,1778.57,0.380274826155537,0.259498344982542,0.120776481172994,30.9209092357027,-8.325081040253,-1.71350349165382,-1.29605021652164,8.325081040253,1.10302834644458,2.18576446461718,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"S4C_OVERDISPERSION_CALIB_T100_R7p000",7
10,"100","9","15","5",0.333333333333333,211.866555555556,135.027777777778,345.682222222222,208.977888888889,133.45,0.01,0,0.0588888888888889,1906799,2533.1,5223,2000.8,4248,252.797561326271,1.16281897877899,1.02764162779485,0.135177350984138,307.029333469602,229.753997677153,77.2753357924482,677.655,1256.963,2165.87,0.44440178494847,0.259498344982542,0.184903439965928,42.8892729299837,-8.325081040253,-1.71350349165382,-1.29605021652164,8.325081040253,1.10302834644458,2.18576446461718,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"S4C_OVERDISPERSION_CALIB_T100_R5p000",5
10,"100","9","15","3",0.2,210.594555555556,131.238888888889,333.654444444444,208.977888888889,122.95,0.0124444444444444,0,0.0622222222222222,1895351,3541.2,11338,2000.8,4248,280.348679633633,1.30372405141149,1.02764162779485,0.27608242361664,385.152741340463,229.753997677153,155.39874366331,709.66,1242.936,2256.13,0.573890847311061,0.259498344982542,0.314392502328519,70.8154548833062,-8.325081040253,-1.71350349165382,-1.29605021652164,8.325081040253,1.10302834644458,2.18576446461718,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"S4C_OVERDISPERSION_CALIB_T100_R3p000",3
10,"100","9","15","2",0.133333333333333,207.555222222222,128.713333333334,327.062222222222,208.977888888889,115.6,0.0144444444444444,0,0.0655555555555556,1867997,2632.3,4065,2000.8,4248,275.797531923902,1.31753461460255,1.02764162779485,0.289892986807703,369.400545073114,229.753997677153,139.64654739596,714.81,1347.474,1920.94,0.702692963263181,0.259498344982542,0.443194618280639,105.723182324959,-8.325081040253,-1.71350349165382,-1.29605021652164,8.325081040253,1.10302834644458,2.18576446461718,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"S4C_OVERDISPERSION_CALIB_T100_R2p000",2
