"scenario_id","rep_id","TT","n1","stress_type","r_reference_truth","r_stress_truth","r_stress_min","r_stress_max","r_ratio_to_reference","beta0_star","beta0_star_ident","mean_exposure","min_exposure","max_exposure","gamma_truth_mean","delta_truth","theoretical_variance_to_mean_avg","lambda_raw_min","lambda_raw_median","lambda_raw_max","lambda_ident_min","lambda_ident_median","lambda_ident_max","lambda_ident_log_rm_mean","coherent","mean_count","median_count","zero_prop","nonzero_prop","total_count","max_count","count_sd","count_var","count_cv","variance_to_mean","max_to_mean","q05_count","q25_count","q50_count","q75_count","q90_count","q95_count","q99_count","reference_mean_count","reference_median_count","reference_zero_prop","reference_nonzero_prop","reference_total_count","reference_max_count","reference_count_sd","reference_count_var","reference_count_cv","reference_variance_to_mean","reference_max_to_mean","reference_q05_count","reference_q25_count","reference_q50_count","reference_q75_count","reference_q90_count","reference_q95_count","reference_q99_count","kappa_mean","kappa_sd","kappa_cv","kappa_min","kappa_q01","kappa_q05","kappa_median","kappa_q95","kappa_q99","kappa_max","reference_kappa_mean","reference_kappa_sd","reference_kappa_cv","reference_kappa_min","reference_kappa_q01","reference_kappa_q05","reference_kappa_median","reference_kappa_q95","reference_kappa_q99","reference_kappa_max","file"
"S4C_OVERDISPERSION_CALIB_T100_R2p000",1,100,9,"small_r_overdispersion",15,2,2,2,0.133333333333333,-1.5,-1.67581758101154,656.841291469245,291.48251758498,1168.75170429396,0.8,0.9,82.731584006955,0.0842390914207052,1.05685542354555,1.6098143768284,0.666221989997869,0.997096196536622,1.81516555879515,5.7831825748009e-17,TRUE,156.956666666667,90,0.00222222222222222,0.997777777777778,141261,1862,194.835361061361,37960.8179199111,1.24133217912393,241.855403316697,11.8631469407692,6.95,35,90,202.25,386.4,546.1,936.1,162.68,126,0,1,146412,1440,147.685788574357,21811.0921468298,0.907830025659931,134.073593231066,8.85173346447014,13,55,126,229,340.3,458.25,628.42,0.950088479341282,0.682880160680951,0.718754279763931,0.00169805688587294,0.069787236275931,0.159292366045222,0.800573910252382,2.25947651605273,3.22252396658073,4.04391810893205,0.990900723979881,0.263980139640231,0.266404225218419,0.398950009942583,0.506506820863372,0.61488909613554,0.959746751822535,1.47762305639063,1.71850022738811,2.03189560076868,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R2p000/data_rep01.rds"
"S4C_OVERDISPERSION_CALIB_T100_R2p000",2,100,9,"small_r_overdispersion",15,2,2,2,0.133333333333333,-1.5,-1.4656523234212,724.026171419258,311.909192262216,1145.58825906128,0.8,0.9,130.602298938134,0.198607790466504,1.18975412470388,1.66174106327009,0.641218927388333,1.00221050230768,1.623511272448,8.37871438896798e-17,TRUE,262.674444444444,135.5,0.00222222222222222,0.997777777777778,236407,3321,367.161958686912,134807.90390681,1.39778332628992,513.212863900514,12.6430266447271,9.95,52,135.5,318.75,647.8,934.05,1880.29,257.365555555555,163.5,0,1,231629,4248,305.289502699543,93201.6804585341,1.1862096388172,362.137350731907,16.505705244162,19,75,163.5,331.5,601.8,791.3,1280.44,1.01821064803096,0.71113547200199,0.698416848593364,0.0183171791369928,0.0764148553654993,0.168439822408554,0.871691442214412,2.41624104348041,3.15609138433488,4.51392205666229,0.988968418546876,0.248707427612176,0.251481668117987,0.362882832511722,0.491749562422888,0.605423776701875,0.971019692312072,1.42020436496918,1.66178142796449,2.01885584941675,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R2p000/data_rep02.rds"
"S4C_OVERDISPERSION_CALIB_T100_R2p000",3,100,9,"small_r_overdispersion",15,2,2,2,0.133333333333333,-1.5,-1.78194190506619,742.828380650023,328.087077787036,1123.59428988503,0.8,0.9,90.4366338616155,0.0354830172011052,1.04281539800945,2.18576446461718,0.66957094593915,1.00955307250133,1.44475245341837,2.56742929385625e-16,TRUE,175.401111111111,102.5,0.00666666666666667,0.993333333333333,157861,2797,239.338503003379,57282.9190198986,1.36452101977715,326.582418190108,15.9463071943038,7,40,102.5,214.25,416,578.949999999999,1133.58,182.707777777778,128,0,1,164437,1695,185.173958874113,34289.3950451118,1.01349795354271,187.673428368315,9.27710916642848,11,68,128,233.25,382,546.1,866.12,0.964230687150275,0.667741343920678,0.692512023128144,0.0109714835714454,0.0637323844349093,0.176964186572104,0.825380459845403,2.34806939546338,2.93917353099312,4.31430594643291,1.01402225587773,0.268084830346822,0.2643776591617,0.429070253778136,0.529632780656414,0.62542960945235,0.976231093541948,1.46456438044032,1.80301635820851,2.15048440889108,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R2p000/data_rep03.rds"
"S4C_OVERDISPERSION_CALIB_T100_R2p000",4,100,9,"small_r_overdispersion",15,2,2,2,0.133333333333333,-1.5,-2.28036627476399,655.403339109013,367.078772207106,1225.33247695285,0.8,0.9,68.1643506346065,0.000473344384043854,0.877653235215205,1.46026670956317,0.148714873349531,0.995786141985016,4.92023393746212,8.70802272882424e-17,TRUE,136.872222222222,76,0.0633333333333333,0.936666666666667,123185,1598,175.691490356563,30867.4997837103,1.28361684718843,225.520556929328,11.6751227828063,0,24,76,186.25,339.1,481.05,862.05,133.436666666667,101,0.0522222222222222,0.947777777777778,120093,793,129.030660875821,16648.9114460512,0.966980546645008,124.770138987668,5.94289425695086,0,39,101,190,299.1,399.15,576.01,1.00088831169319,0.704652609879161,0.704027214272397,0.00501321305904508,0.0823769778913564,0.198369578544585,0.830754515378659,2.37778637024188,3.26136480461099,4.15648445481309,0.986806951103481,0.260890092138675,0.264378044608359,0.359962692295593,0.474019608902351,0.591146682622223,0.971330556829179,1.45928066046099,1.6872815479441,2.01194413498081,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R2p000/data_rep04.rds"
"S4C_OVERDISPERSION_CALIB_T100_R2p000",5,100,9,"small_r_overdispersion",15,2,2,2,0.133333333333333,-1.5,-1.37314237558449,887.757482377902,426.130275683098,1230.09755233465,0.8,0.9,167.881394477789,0.605029805921024,1.20550695693825,1.68177691088246,0.741994020858652,1.00190048750493,1.28535281026071,5.28681072685543e-17,TRUE,327.062222222222,186,0.00111111111111111,0.998888888888889,294356,3764,412.400510152084,170074.180773699,1.26092370849202,520.005580644965,11.5085135006591,15,67.75,186,423.5,832.7,1105.9,1847.34,332.278888888889,230.5,0,1,299051,2576,317.509673328662,100812.392657273,0.955551748684324,303.396923573391,7.75252381700781,34.9,109,230.5,463.25,769.4,948.05,1452.15,0.97257515715651,0.696371352328304,0.71600775241295,0.0177956938422855,0.0703969716363175,0.15394432218001,0.824697004853248,2.34851959919592,3.29174582446404,4.59374558655149,1.0038238885866,0.252545872113285,0.251583843525454,0.411857398559804,0.504850933369456,0.619812905449645,0.99144295729778,1.45075287459451,1.6419621451787,1.99587079616545,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R2p000/data_rep05.rds"
"S4C_OVERDISPERSION_CALIB_T100_R2p000",6,100,9,"small_r_overdispersion",15,2,2,2,0.133333333333333,-1.5,-1.7511894022961,746.404876046611,362.395160911671,1195.19513601871,0.8,0.9,87.1223542756772,0.288226577457566,1.02496948631914,1.60408648714487,0.761261087000651,1.0050190341872,1.29270978852057,1.16518002807937e-16,TRUE,176.328888888889,107.5,0.00111111111111111,0.998888888888889,158696,2341,233.873097770635,54696.6258608331,1.32634589399589,310.196622944181,13.2763270655845,12,45,107.5,213,383,557.15,1188.12,172.447777777778,117,0,1,155203,1411,168.609567844784,28429.1863688048,0.977742769536063,164.856785834838,8.18218719998969,25.95,63,117,217.25,373.2,503.1,826.32,1.02326099188738,0.720585319147519,0.704204816621044,0.0129642007286983,0.0619484920807277,0.168607380238287,0.854784195927899,2.42769369035163,3.25020479291359,5.02657645936096,0.989084630873505,0.260915665223278,0.26379508596029,0.425413940918357,0.503633827556377,0.608074323244384,0.962048035201667,1.46737818714498,1.74027952517159,1.92993696534158,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R2p000/data_rep06.rds"
"S4C_OVERDISPERSION_CALIB_T100_R2p000",7,100,9,"small_r_overdispersion",15,2,2,2,0.133333333333333,-1.5,-8.325081040253,604.23034726049,302.830619427248,1075.22122419596,0.8,0.9,93.1841010686126,2.2250738585072e-308,1.18160630025568,1.65725419267295,4.20716072856158e-281,1.01313615167146,1.02906146131891e+26,3.84797903417599e-15,TRUE,188.815555555555,109,0.0655555555555556,0.934444444444444,169934,2017,232.732822373238,54164.5666098133,1.23259347826753,286.86495903605,10.6823825720574,0,37.75,109,252,449.5,649.2,1118.03,185.008888888889,134,0.0555555555555556,0.944444444444444,166508,1324,176.415943200861,31122.5850154493,0.953553876575149,168.222106528842,7.15641290508566,0,59,134,261.5,418.2,504.25,843.19,1.03739309842927,0.718576567999033,0.692675292603198,0.0402101775650396,0.0881112950391351,0.176864561620697,0.887351318703547,2.52482214010259,3.3401569684923,5.12708624905469,1.00520176629185,0.257354673022619,0.256022901722496,0.397538506680837,0.533212155668388,0.626365339821555,0.991293772856781,1.4535428818384,1.67144060961966,2.05440781425334,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R2p000/data_rep07.rds"
"S4C_OVERDISPERSION_CALIB_T100_R2p000",8,100,9,"small_r_overdispersion",15,2,2,2,0.133333333333333,-1.5,-1.8570761548057,621.89731636801,314.497789568473,1013.89738560842,0.8,0.9,69.6511188844158,0.102236345553197,1.09060104952809,1.63562877573759,0.562307034891257,1.00179794430644,1.47304675861128,1.47870720298056e-16,TRUE,128.713333333334,78.5,0.00111111111111111,0.998888888888889,115842,1068,151.988598161438,23100.533971079,1.18083025453025,179.472735052667,8.29750867560987,7,30,78.5,162,302.2,422.15,749.14,137.595555555556,99.5,0,1,123836,979,132.698763890082,17608.9619379558,0.964411701775525,127.976240706743,7.11505539584612,16,43,99.5,188,307.1,384.1,613.48,0.969726205726077,0.686838545316267,0.708280895432748,0.0263627912063655,0.0798812093576084,0.194068359289189,0.79777179956952,2.30371644064925,3.13993897696364,4.96786908700467,1.00027254571559,0.26272789496757,0.262656309115848,0.410693971081188,0.47866612464892,0.620988224831647,0.970605565083794,1.4909665849064,1.64086932622482,2.12570783679998,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R2p000/data_rep08.rds"
"S4C_OVERDISPERSION_CALIB_T100_R2p000",9,100,9,"small_r_overdispersion",15,2,2,2,0.133333333333333,-1.5,-1.46259269926043,712.142365341312,309.901526286,1190.94772781571,0.8,0.9,124.518639943499,0.552229257466157,1.10105541992036,1.35161792767436,0.780774909435344,1.00419891249988,1.24258812596504,4.3441330779517e-17,TRUE,247.17111111111,114.5,0.00111111111111111,0.998888888888889,222454,4065,397.844849956929,158280.524637251,1.60959283699658,640.368220726653,16.44609672112,16,55,114.5,262.25,578.2,993.849999999999,1920.94,242.872222222223,137,0,1,218585,3306,321.56255445002,103402.476424422,1.32399889747703,425.748467561725,13.6120959809684,38,80,137,259,547.4,852.4,1486.8,0.994202707902956,0.674024033384373,0.677954332679372,0.000788082589669565,0.0805389692718262,0.173206108868063,0.848548502097554,2.32195391855789,3.17928202352573,4.57058059613956,1.00499668747868,0.261694211376263,0.260393108392026,0.344947634997653,0.516045829259599,0.606656856058236,0.987820415653196,1.4768733958503,1.6904055121767,1.86592868158648,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R2p000/data_rep09.rds"
"S4C_OVERDISPERSION_CALIB_T100_R2p000",10,100,9,"small_r_overdispersion",15,2,2,2,0.133333333333333,-1.5,-1.29605021652164,763.063890650379,418.182860098175,1236.7443949057,0.8,0.9,142.939347158289,0.784014796234997,1.25946607001024,1.87467324440051,0.8155914724962,0.998551481899062,1.40511102208183,7.48465718415482e-17,TRUE,275.556666666667,156.5,0,1,248001,3490,352.108127716479,123980.133604004,1.27780660136383,449.926089989976,12.665271511002,19.95,70,156.5,343.5,644.2,879.699999999999,1839.15,283.385555555555,197.5,0,1,255047,2236,290.934697159639,84642.9980113706,1.02663911923557,298.68494124704,7.8903104133748,40,95,197.5,359.75,582.2,792.6,1549.17,1.00861393071725,0.720247352119869,0.714096177124666,0.0375209657543577,0.0767186644601978,0.187383359297541,0.824033564747439,2.48446392006858,3.3127454458074,4.34734077513064,0.995444933208474,0.252734115343867,0.25389060400284,0.35192162093894,0.467428032488698,0.624357076930074,0.976288642962706,1.42746896802319,1.6572614452901,1.86072089542388,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R2p000/data_rep10.rds"
