"scenario_id","rep_id","TT","TT_reference","TT_short","TT_ratio_to_reference","n1","n_cells","stress_type","beta0_star","beta0_star_ident","beta1_star","beta2_star","r_truth_mean","r_truth_min","r_truth_max","gamma_truth_mean","gamma_truth_min","gamma_truth_max","delta_truth","mean_exposure","min_exposure","max_exposure","exposure_cv","x1_sd","x2_sd","x2_mode","x2_ar","x2_innov_sd","mean_x1_within_sd","mean_x2_within_sd","min_x1_within_sd","min_x2_within_sd","max_x1_within_sd","max_x2_within_sd","mean_lag1_x1","mean_lag1_x2","between_var_x1","between_var_x2","within_var_x1","within_var_x2","cor_vec_x1_x2","cor_bar_x1_x2","between_within_ratio_x1","between_within_ratio_x2","phi_truth_sd","phi_ident_sd","coherent","mean_count","median_count","zero_prop","nonzero_prop","total_count","max_count","count_sd","count_var","count_cv","variance_to_mean","max_to_mean","q05_count","q25_count","q50_count","q75_count","q90_count","q95_count","q99_count","kappa_mean","kappa_sd","kappa_cv","kappa_min","kappa_median","kappa_max","lambda_raw_min","lambda_raw_q01","lambda_raw_q05","lambda_raw_median","lambda_raw_q95","lambda_raw_q99","lambda_raw_max","log_lambda_mean","log_lambda_sd","log_lambda_q01","log_lambda_q05","log_lambda_median","log_lambda_q95","log_lambda_q99","delta_log_lambda_mean","delta_log_lambda_sd","delta_log_lambda_abs_mean","lambda_ident_lambda_raw_min","lambda_ident_lambda_raw_q01","lambda_ident_lambda_raw_q05","lambda_ident_lambda_raw_median","lambda_ident_lambda_raw_q95","lambda_ident_lambda_raw_q99","lambda_ident_lambda_raw_max","lambda_ident_log_lambda_mean","lambda_ident_log_lambda_sd","lambda_ident_log_lambda_q01","lambda_ident_log_lambda_q05","lambda_ident_log_lambda_median","lambda_ident_log_lambda_q95","lambda_ident_log_lambda_q99","lambda_ident_delta_log_lambda_mean","lambda_ident_delta_log_lambda_sd","lambda_ident_delta_log_lambda_abs_mean","file"
"S4D_SHORT_TIME_T30_CONTINUOUS_X2_PILOT",1,30,100,30,0.3,9,270,"short_time_series",-1.5,-1.63700651766786,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,656.452213796959,291.48251758498,1155.77493650154,0.472712481071693,1,1,"continuous_time",0.5,0.8,0.943302242617512,0.968441280201895,0.72355078896543,0.865316599167168,1.41524172564324,1.18489015907799,0.624180809048466,0.303608846639784,0.108467738037041,0.0910417899956787,0.930910892226476,0.946934752494396,-0.00831932558231391,-0.42274016348906,0.116517852506395,0.0961436780684818,0.348694310488072,0.873892033610516,TRUE,169.977777777778,125,0.0037037037037037,0.996296296296296,45894,1067,155.49799920618,24179.6277571251,0.914813696467264,142.251699447069,6.27729114916983,13.45,57,125,218.75,368.1,493,699.82,0.989830285520187,0.249871824641816,0.252439057783023,0.409422957325729,0.957243557837715,1.80449493891245,0.180977546015788,0.188118435641133,0.208704020649019,1.15579170525834,1.47763116838578,1.5362345106374,1.54581972091587,-0.137006517667858,0.592532733841533,-1.6707241152204,-1.56683831561528,0.144785500697734,0.390439432927464,0.42932963451537,0.000417056918665073,0.0267556729114781,0.0194327900839301,0.864702195533005,0.87758342589503,0.910183212808619,1.0020461777821,1.07481348436589,1.18171727411684,1.25130654036288,2.71387850463927e-17,0.0525944448334292,-0.130603609802392,-0.0941095448942195,0.00204408020492357,0.0721471324866694,0.166924820648881,0.000417056918665071,0.0267556729114781,0.0194327900839301,"./data_s4d_short_time_continuous_x2/S4D_SHORT_TIME_T30_CONTINUOUS_X2_PILOT/data_rep01.rds"
"S4D_SHORT_TIME_T30_CONTINUOUS_X2_PILOT",2,30,100,30,0.3,9,270,"short_time_series",-1.5,-1.6790670388564,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,724.163750842616,311.909192262216,1122.72581219996,0.342802957715049,1,1,"continuous_time",0.5,0.8,0.874269373319347,0.958917218673873,0.727494775193381,0.587157969043721,1.03993055180549,1.17878055286094,0.595407270731452,0.410217829299142,0.276357800997752,0.0933784851334588,0.776529225136166,0.94478606731023,-0.0782231389597527,-0.304544917719745,0.355888474061349,0.0988355865569693,0.3201845486624,0.820440636324468,TRUE,180.344444444444,121,0,1,48693,1005,174.853980149797,30573.9143742255,0.969555678238045,169.530669316758,5.57266958289693,21.45,61,121,230.5,418,542.5,839.23,0.97176427914676,0.243291277407936,0.250360383303607,0.361813701901641,0.93272277820057,1.6534980540214,0.0499555340611998,0.060013893602449,0.0699736225212237,1.15441667551447,1.32293157991767,1.4056311987672,1.46329080958384,-0.179067038856396,0.892287830398588,-2.81372040167636,-2.65963967767399,0.143594978760064,0.279849611177678,0.340482417823468,0.00140536883809392,0.0252158269116023,0.0182858031622155,0.728423529026503,0.83424910519309,0.916079411029927,1.00491217805655,1.09021258116379,1.14524796896214,1.18891145551058,-1.88249621652298e-18,0.05638250563177,-0.181224185010844,-0.0876553371921199,0.00490003527852549,0.0863727020001744,0.135621130198805,0.00140536883809392,0.0252158269116023,0.0182858031622155,"./data_s4d_short_time_continuous_x2/S4D_SHORT_TIME_T30_CONTINUOUS_X2_PILOT/data_rep02.rds"
"S4D_SHORT_TIME_T30_CONTINUOUS_X2_PILOT",3,30,100,30,0.3,9,270,"short_time_series",-1.5,-1.33085390067906,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,743.778078142729,328.087077787036,1112.5246437043,0.340662769740206,1,0.999999999999999,"continuous_time",0.5,0.8,0.90756217339454,0.96379624528203,0.547406566707532,0.697592624807334,1.27182712950937,1.18397771803014,0.627094084895133,0.446425895466591,0.187111275844099,0.088319044467137,0.8585949953924,0.949438426543628,-0.0243541191095474,-0.159865571355771,0.217927284515074,0.0930224035577083,0.442862375799366,0.378149887868421,TRUE,262.07037037037,178.5,0,1,70759,1969,298.223984976856,88937.5452154758,1.13795384253241,339.365129639741,7.51324919798188,44.45,105,178.5,294.5,501.7,799.349999999999,1745.24,1.00014849165532,0.271106795412187,0.271066544292323,0.355230341119869,0.978226828366751,1.79480313940719,0.794597914585854,0.809393731395515,0.875202124296136,1.23030934030739,1.46221547916118,1.4989220482086,1.5366191415799,0.169146099320941,0.160332593024325,-0.211475974628594,-0.133301124605598,0.207265626475232,0.379952724097007,0.404742313683457,-8.13131138755564e-05,0.0264801129135252,0.0169643447830762,0.832827579594226,0.867726941732463,0.920051783640302,0.998917686191335,1.06791729558093,1.09762442233535,1.41821367161258,-2.36436384873876e-18,0.0487490401104861,-0.141879731944639,-0.0833263341564415,-0.00108290161706131,0.0657102235589679,0.093148125238899,-8.13131138755566e-05,0.0264801129135252,0.0169643447830762,"./data_s4d_short_time_continuous_x2/S4D_SHORT_TIME_T30_CONTINUOUS_X2_PILOT/data_rep03.rds"
