"scenario_id","rep_id","TT","n1","stress_type","r_reference_truth","r_stress_truth","r_stress_min","r_stress_max","r_ratio_to_reference","beta0_star","beta0_star_ident","mean_exposure","min_exposure","max_exposure","gamma_truth_mean","delta_truth","theoretical_variance_to_mean_avg","lambda_raw_min","lambda_raw_median","lambda_raw_max","lambda_ident_min","lambda_ident_median","lambda_ident_max","lambda_ident_log_rm_mean","coherent","mean_count","median_count","zero_prop","nonzero_prop","total_count","max_count","count_sd","count_var","count_cv","variance_to_mean","max_to_mean","q05_count","q25_count","q50_count","q75_count","q90_count","q95_count","q99_count","reference_mean_count","reference_median_count","reference_zero_prop","reference_nonzero_prop","reference_total_count","reference_max_count","reference_count_sd","reference_count_var","reference_count_cv","reference_variance_to_mean","reference_max_to_mean","reference_q05_count","reference_q25_count","reference_q50_count","reference_q75_count","reference_q90_count","reference_q95_count","reference_q99_count","kappa_mean","kappa_sd","kappa_cv","kappa_min","kappa_q01","kappa_q05","kappa_median","kappa_q95","kappa_q99","kappa_max","reference_kappa_mean","reference_kappa_sd","reference_kappa_cv","reference_kappa_min","reference_kappa_q01","reference_kappa_q05","reference_kappa_median","reference_kappa_q95","reference_kappa_q99","reference_kappa_max","file"
"S4C_OVERDISPERSION_CALIB_T100_R3p000",1,100,9,"small_r_overdispersion",15,3,3,3,0.2,-1.5,-1.67581758101154,656.841291469245,291.48251758498,1168.75170429396,0.8,0.9,55.4877226713033,0.0842390914207052,1.05685542354555,1.6098143768284,0.666221989997869,0.997096196536622,1.81516555879515,5.7831825748009e-17,TRUE,162.454444444445,102.5,0,1,146209,1626,182.810675823126,33419.7431949079,1.12530424420393,205.717629389553,10.0089597767579,9,43,102.5,211.25,390.7,534.25,849.2,162.68,126,0,1,146412,1440,147.685788574357,21811.0921468298,0.907830025659931,134.073593231066,8.85173346447014,13,55,126,229,340.3,458.25,628.42,0.98306954895203,0.583142787442882,0.593185688707907,0.0331250632212999,0.134203422542233,0.251832332457604,0.867172532338586,2.13144288497612,2.71825571863929,3.9849562985367,0.990900723979881,0.263980139640231,0.266404225218419,0.398950009942583,0.506506820863372,0.61488909613554,0.959746751822535,1.47762305639063,1.71850022738811,2.03189560076868,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R3p000/data_rep01.rds"
"S4C_OVERDISPERSION_CALIB_T100_R3p000",2,100,9,"small_r_overdispersion",15,3,3,3,0.2,-1.5,-1.4656523234212,724.026171419258,311.909192262216,1145.58825906128,0.8,0.9,87.4015326254228,0.198607790466504,1.18975412470388,1.66174106327009,0.641218927388333,1.00221050230768,1.623511272448,8.37871438896798e-17,TRUE,261.798888888888,139,0.00111111111111111,0.998888888888889,235619,11338,485.767611073051,235970.171967618,1.85549913192801,901.34138066479,43.3080524066396,13,58,139,321,609.7,867,1550.17,257.365555555555,163.5,0,1,231629,4248,305.289502699543,93201.6804585341,1.1862096388172,362.137350731907,16.505705244162,19,75,163.5,331.5,601.8,791.3,1280.44,0.980729205552848,0.551007018451432,0.561834006096334,0.0616445627982159,0.139334384037089,0.272217203267461,0.901694677346123,2.00868735731782,2.57919113866367,3.53604023520938,0.988968418546876,0.248707427612176,0.251481668117987,0.362882832511722,0.491749562422888,0.605423776701875,0.971019692312072,1.42020436496918,1.66178142796449,2.01885584941675,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R3p000/data_rep02.rds"
"S4C_OVERDISPERSION_CALIB_T100_R3p000",3,100,9,"small_r_overdispersion",15,3,3,3,0.2,-1.5,-1.78194190506619,742.828380650023,328.087077787036,1123.59428988503,0.8,0.9,60.6244225744103,0.0354830172011052,1.04281539800945,2.18576446461718,0.66957094593915,1.00955307250133,1.44475245341837,2.56742929385625e-16,TRUE,187.962222222222,110.5,0.00111111111111111,0.998888888888889,169166,1997,227.089699475691,51569.7316079595,1.2081667091976,274.362214908218,10.6244753673906,10.95,48,110.5,236.25,459.9,658.649999999999,979.689999999999,182.707777777778,128,0,1,164437,1695,185.173958874113,34289.3950451118,1.01349795354271,187.673428368315,9.27710916642848,11,68,128,233.25,382,546.1,866.12,1.03135053795663,0.589386203689242,0.57147030228633,0.0254603228860732,0.167760721796736,0.299191851581596,0.941953468679438,2.10601321367083,2.80309680450781,4.63530491915294,1.01402225587773,0.268084830346822,0.2643776591617,0.429070253778136,0.529632780656414,0.62542960945235,0.976231093541948,1.46456438044032,1.80301635820851,2.15048440889108,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R3p000/data_rep03.rds"
"S4C_OVERDISPERSION_CALIB_T100_R3p000",4,100,9,"small_r_overdispersion",15,3,3,3,0.2,-1.5,-2.28036627476399,655.403339109013,367.078772207106,1225.33247695285,0.8,0.9,45.7762337564043,0.000473344384043854,0.877653235215205,1.46026670956317,0.148714873349531,0.995786141985016,4.92023393746212,8.70802272882424e-17,TRUE,131.238888888889,88,0.06,0.94,118115,2381,164.060908813667,26915.9818007663,1.25009370471405,205.091509297631,18.1424882529738,0,28.75,88,179.25,315.2,423,674.21,133.436666666667,101,0.0522222222222222,0.947777777777778,120093,793,129.030660875821,16648.9114460512,0.966980546645008,124.770138987668,5.94289425695086,0,39,101,190,299.1,399.15,576.01,0.967366082681805,0.557754303828079,0.576570042937448,0.0620256229887884,0.180120660913741,0.270024629664831,0.887098293913332,1.97034525228145,2.74008648666841,4.6816177881669,0.986806951103481,0.260890092138675,0.264378044608359,0.359962692295593,0.474019608902351,0.591146682622223,0.971330556829179,1.45928066046099,1.6872815479441,2.01194413498081,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R3p000/data_rep04.rds"
"S4C_OVERDISPERSION_CALIB_T100_R3p000",5,100,9,"small_r_overdispersion",15,3,3,3,0.2,-1.5,-1.37314237558449,887.757482377902,426.130275683098,1230.09755233465,0.8,0.9,112.254262985193,0.605029805921024,1.20550695693825,1.68177691088246,0.741994020858652,1.00190048750493,1.28535281026071,5.28681072685543e-17,TRUE,333.654444444444,194,0,1,300289,5450,419.108356907922,175651.814830058,1.25611501326099,526.448299295186,16.3342646583791,22.95,86,194,418.75,797.1,1091.3,1835.21,332.278888888889,230.5,0,1,299051,2576,317.509673328662,100812.392657273,0.955551748684324,303.396923573391,7.75252381700781,34.9,109,230.5,463.25,769.4,948.05,1452.15,0.984364162588968,0.558986674611562,0.567865730850437,0.0234074457224174,0.17832963229571,0.26693766405752,0.883171478749935,2.06113199816022,2.84604023813827,3.31019022121172,1.0038238885866,0.252545872113285,0.251583843525454,0.411857398559804,0.504850933369456,0.619812905449645,0.99144295729778,1.45075287459451,1.6419621451787,1.99587079616545,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R3p000/data_rep05.rds"
"S4C_OVERDISPERSION_CALIB_T100_R3p000",6,100,9,"small_r_overdispersion",15,3,3,3,0.2,-1.5,-1.7511894022961,746.404876046611,362.395160911671,1195.19513601871,0.8,0.9,58.4149028504515,0.288226577457566,1.02496948631914,1.60408648714487,0.761261087000651,1.0050190341872,1.29270978852057,1.16518002807937e-16,TRUE,179.644444444444,106,0,1,161680,2603,231.678362020498,53674.8634285008,1.2896494669622,298.78387608641,14.4897328055418,18,54,106,203,431.3,606.05,1079.56,172.447777777778,117,0,1,155203,1411,168.609567844784,28429.1863688048,0.977742769536063,164.856785834838,8.18218719998969,25.95,63,117,217.25,373.2,503.1,826.32,1.02035718224374,0.597075490170481,0.585163215941234,0.0594493313238383,0.160424149378796,0.275348233041612,0.892800545412198,2.16871258473378,2.76236328480584,5.0822852267007,0.989084630873505,0.260915665223278,0.26379508596029,0.425413940918357,0.503633827556377,0.608074323244384,0.962048035201667,1.46737818714498,1.74027952517159,1.92993696534158,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R3p000/data_rep06.rds"
"S4C_OVERDISPERSION_CALIB_T100_R3p000",7,100,9,"small_r_overdispersion",15,3,3,3,0.2,-1.5,-8.325081040253,604.23034726049,302.830619427248,1075.22122419596,0.8,0.9,62.4560673790751,2.2250738585072e-308,1.18160630025568,1.65725419267295,4.20716072856158e-281,1.01313615167146,1.02906146131891e+26,3.84797903417599e-15,TRUE,182.795555555555,108.5,0.0622222222222222,0.937777777777778,164516,1580,218.008894467606,47527.878066988,1.19263782866619,260.005654527762,8.6435361910088,0,42,108.5,229,449.2,619.4,1075.09,185.008888888889,134,0.0555555555555556,0.944444444444444,166508,1324,176.415943200861,31122.5850154493,0.953553876575149,168.222106528842,7.15641290508566,0,59,134,261.5,418.2,504.25,843.19,0.970671094276956,0.547611221829289,0.564157339244969,0.0461894980984697,0.140534050161169,0.247728259144955,0.879829831230327,1.97558640686556,2.56663286406659,3.59956299097255,1.00520176629185,0.257354673022619,0.256022901722496,0.397538506680837,0.533212155668388,0.626365339821555,0.991293772856781,1.4535428818384,1.67144060961966,2.05440781425334,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R3p000/data_rep07.rds"
"S4C_OVERDISPERSION_CALIB_T100_R3p000",8,100,9,"small_r_overdispersion",15,3,3,3,0.2,-1.5,-1.8570761548057,621.89731636801,314.497789568473,1013.89738560842,0.8,0.9,46.7674125896105,0.102236345553197,1.09060104952809,1.63562877573759,0.562307034891257,1.00179794430644,1.47304675861128,1.47870720298056e-16,TRUE,134.787777777777,83.5,0,1,121309,1296,148.527643991074,22060.4610295391,1.10193703345973,163.668111406287,9.61511511924098,12,35,83.5,180.25,317,433.5,678.34,137.595555555556,99.5,0,1,123836,979,132.698763890082,17608.9619379558,0.964411701775525,127.976240706743,7.11505539584612,16,43,99.5,188,307.1,384.1,613.48,1.00361964261079,0.570399949991553,0.568342752347621,0.0624820435080614,0.158133969913938,0.28571164390299,0.89799411312357,2.12153247943427,2.81400398459473,4.12551052333232,1.00027254571559,0.26272789496757,0.262656309115848,0.410693971081188,0.47866612464892,0.620988224831647,0.970605565083794,1.4909665849064,1.64086932622482,2.12570783679998,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R3p000/data_rep08.rds"
"S4C_OVERDISPERSION_CALIB_T100_R3p000",9,100,9,"small_r_overdispersion",15,3,3,3,0.2,-1.5,-1.46259269926043,712.142365341312,309.901526286,1190.94772781571,0.8,0.9,83.3457599623325,0.552229257466157,1.10105541992036,1.35161792767436,0.780774909435344,1.00419891249988,1.24258812596504,4.3441330779517e-17,TRUE,250.093333333334,123.5,0,1,225084,3665,397.474457746184,157985.944560623,1.58930449064156,631.707940611328,14.654528975849,21,58,123.5,259,560.4,977.35,2256.13,242.872222222223,137,0,1,218585,3306,321.56255445002,103402.476424422,1.32399889747703,425.748467561725,13.6120959809684,38,80,137,259,547.4,852.4,1486.8,1.00361595709071,0.597336166695843,0.595184006865941,0.0769972690727196,0.138871592392404,0.257141825807275,0.885824763071665,2.11066785894751,2.98942620161785,4.37619217362267,1.00499668747868,0.261694211376263,0.260393108392026,0.344947634997653,0.516045829259599,0.606656856058236,0.987820415653196,1.4768733958503,1.6904055121767,1.86592868158648,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R3p000/data_rep09.rds"
"S4C_OVERDISPERSION_CALIB_T100_R3p000",10,100,9,"small_r_overdispersion",15,3,3,3,0.2,-1.5,-1.29605021652164,763.063890650379,418.182860098175,1236.7443949057,0.8,0.9,95.6262314388591,0.784014796234997,1.25946607001024,1.87467324440051,0.8155914724962,0.998551481899062,1.40511102208183,7.48465718415482e-17,TRUE,281.515555555556,174,0,1,253364,3476,328.960186017509,108214.803984674,1.16853289108065,384.400797217469,12.3474526767812,27,77,174,373,670.3,886.1,1451.76,283.385555555555,197.5,0,1,255047,2236,290.934697159639,84642.9980113706,1.02663911923557,298.68494124704,7.8903104133748,40,95,197.5,359.75,582.2,792.6,1549.17,1.00018931355272,0.555240482484897,0.555135387832386,0.0563004319739209,0.135027767123208,0.250949776543382,0.920502024352989,1.95546414450985,2.69306836578256,3.47346372279979,0.995444933208474,0.252734115343867,0.25389060400284,0.35192162093894,0.467428032488698,0.624357076930074,0.976288642962706,1.42746896802319,1.6572614452901,1.86072089542388,"./data_s4c_overdispersion_calibration/S4C_OVERDISPERSION_CALIB_T100_R3p000/data_rep10.rds"
