"subset","n","r_truth_avg","r_mean_avg","r_q025_avg","r_q50_avg","r_q975_avg","r_bias_avg","r_abs_bias_avg","r_covered_avg","r_region_coverage_95_avg","r_region_rmse_avg","r_region_mae_avg","r_truth_sd","r_mean_sd","r_q025_sd","r_q50_sd","r_q975_sd","r_bias_sd","r_abs_bias_sd","r_covered_sd","r_region_coverage_95_sd","r_region_rmse_sd","r_region_mae_sd"
"all_sampled_lambda",10,15,15.5349820347759,NA,NA,NA,0.53498203477593,1.19172214052477,NA,0.944444444444445,4.14267197007953,3.3633869829197,0,1.6693229204311,NA,NA,NA,1.6693229204311,1.23557419343082,NA,0.0785674201318385,1.39317082750595,1.0257843322353
"stable_only",10,15,15.5349820347759,NA,NA,NA,0.53498203477593,1.19172214052477,NA,0.944444444444445,4.14267197007953,3.3633869829197,0,1.6693229204311,NA,NA,NA,1.6693229204311,1.23557419343082,NA,0.0785674201318385,1.39317082750595,1.0257843322353
"stable_plus_soft_warning",10,15,15.5349820347759,NA,NA,NA,0.53498203477593,1.19172214052477,NA,0.944444444444445,4.14267197007953,3.3633869829197,0,1.6693229204311,NA,NA,NA,1.6693229204311,1.23557419343082,NA,0.0785674201318385,1.39317082750595,1.0257843322353
"numerical_instability",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
