"subset","n","kappa_truth_cv_avg","kappa_post_mean_cv_avg","kappa_cv_bias_avg","kappa_rmse_avg","log_kappa_rmse_avg","kappa_mae_avg","log_kappa_mae_avg","cor_kappa_avg","cor_log_kappa_avg","kappa_truth_cv_sd","kappa_post_mean_cv_sd","kappa_cv_bias_sd","kappa_rmse_sd","log_kappa_rmse_sd","kappa_mae_sd","log_kappa_mae_sd","cor_kappa_sd","cor_log_kappa_sd"
"all_sampled_lambda",10,0.259491340622061,0.233578235980402,-0.0259131046416593,0.118958283287015,0.121294405880205,NA,NA,0.886948175483222,0.88895981166949,0.0145444797605382,0.0164480207118062,0.0136298070580179,0.0198099748865193,0.0206353675053614,NA,NA,0.0383173455330967,0.0360304979883893
"stable_only",10,0.259491340622061,0.233578235980402,-0.0259131046416593,0.118958283287015,0.121294405880205,NA,NA,0.886948175483222,0.88895981166949,0.0145444797605382,0.0164480207118062,0.0136298070580179,0.0198099748865193,0.0206353675053614,NA,NA,0.0383173455330967,0.0360304979883893
"stable_plus_soft_warning",10,0.259491340622061,0.233578235980402,-0.0259131046416593,0.118958283287015,0.121294405880205,NA,NA,0.886948175483222,0.88895981166949,0.0145444797605382,0.0164480207118062,0.0136298070580179,0.0198099748865193,0.0206353675053614,NA,NA,0.0383173455330967,0.0360304979883893
"numerical_instability",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
