"subset","n","TT_short_avg","TT_reference_avg","TT_ratio_to_reference_avg","n_cells_avg","mean_count_avg","mean_count_min","mean_count_max","median_count_avg","zero_prop_avg","total_count_sum","total_count_avg","count_cv_avg","count_cv_sd","variance_to_mean_avg","q95_count_avg","q99_count_avg","max_count_avg","max_count_max","beta0_mean_avg","beta0_mean_sd","beta1_mean_avg","beta1_mean_sd","beta2_mean_avg","beta2_mean_sd","r_true_mean_avg","r_mean_avg","r_mean_sd","r_region_coverage_95_avg","r_region_rmse_avg","r_region_mae_avg","phi_rmse_avg","phi_mae_avg","phi_cor_avg","lambda_rmse_avg","log_lambda_rmse_avg","cor_log_lambda_avg","cor_delta_log_lambda_avg","lambda_coverage_95_avg","log_lambda_sd_truth_avg","delta_log_lambda_sd_truth_avg","delta_log_lambda_abs_mean_truth_avg","x2_mode_unique","mean_x2_within_sd_avg","min_x2_within_sd_min","mean_lag1_x2_avg","mean_lag1_x2_sd","kappa_truth_cv_avg","kappa_post_mean_cv_avg","kappa_cv_bias_avg","kappa_rmse_avg","log_kappa_rmse_avg","cor_kappa_avg","cor_log_kappa_avg","beta_guard_total","kappa_guard_total","lambda_input_guard_total","lambda_output_guard_total"
"all_sampled_lambda",10,30,100,0.3,270,202.167037037037,131.248148148148,272.874074074074,128.65,0.00481481481481481,545851,54585.1,1.06203631088577,0.144115096609285,242.143005723425,634.584999999999,1042.648,1465.9,2286,-1.71055626609857,0.215462661453194,0.506481273987264,0.0240576792325197,-0.405494815691645,0.0183783338308957,15,15.5349820347759,1.6693229204311,0.944444444444445,4.14267197007953,3.3633869829197,0.0489645582545829,NA,0.997603873934876,0.0541846157566176,0.0534859836611806,0.53229865422034,0.230991767492247,0.933333333333333,0.75217567836273,0.0343080806081893,0.0210196512311813,"continuous_time",0.966184752139171,0.587157969043721,0.422609404901966,0.049477662131218,0.259491340622061,0.233578235980402,-0.0259131046416593,0.118958283287015,0.121294405880205,0.886948175483222,0.88895981166949,0,0,0,0
"stable_only",10,30,100,0.3,270,202.167037037037,131.248148148148,272.874074074074,128.65,0.00481481481481481,545851,54585.1,1.06203631088577,0.144115096609285,242.143005723425,634.584999999999,1042.648,1465.9,2286,-1.71055626609857,0.215462661453194,0.506481273987264,0.0240576792325197,-0.405494815691645,0.0183783338308957,15,15.5349820347759,1.6693229204311,0.944444444444445,4.14267197007953,3.3633869829197,0.0489645582545829,NA,0.997603873934876,0.0541846157566176,0.0534859836611806,0.53229865422034,0.230991767492247,0.933333333333333,0.75217567836273,0.0343080806081893,0.0210196512311813,"continuous_time",0.966184752139171,0.587157969043721,0.422609404901966,0.049477662131218,0.259491340622061,0.233578235980402,-0.0259131046416593,0.118958283287015,0.121294405880205,0.886948175483222,0.88895981166949,0,0,0,0
"stable_plus_soft_warning",10,30,100,0.3,270,202.167037037037,131.248148148148,272.874074074074,128.65,0.00481481481481481,545851,54585.1,1.06203631088577,0.144115096609285,242.143005723425,634.584999999999,1042.648,1465.9,2286,-1.71055626609857,0.215462661453194,0.506481273987264,0.0240576792325197,-0.405494815691645,0.0183783338308957,15,15.5349820347759,1.6693229204311,0.944444444444445,4.14267197007953,3.3633869829197,0.0489645582545829,NA,0.997603873934876,0.0541846157566176,0.0534859836611806,0.53229865422034,0.230991767492247,0.933333333333333,0.75217567836273,0.0343080806081893,0.0210196512311813,"continuous_time",0.966184752139171,0.587157969043721,0.422609404901966,0.049477662131218,0.259491340622061,0.233578235980402,-0.0259131046416593,0.118958283287015,0.121294405880205,0.886948175483222,0.88895981166949,0,0,0,0
"numerical_instability",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
