"scenario_id","rep_id","TT","n1","mean_count","zero_prop","dynamic_lambda_in_truth","lambda_sampled_in_fit","gamma_fixed_in_fit","gamma_learned_in_fit","gamma_truth_mean","gamma_mean","gamma_sd","gamma_q025","gamma_q50","gamma_q975","gamma_bias","gamma_covered","gamma_accept_rate","gamma_proposal_sd_final","lambda_truth_min","lambda_truth_max","beta0_true","beta0_mean","beta0_sd","beta0_q025","beta0_q50","beta0_q975","beta0_bias","beta0_covered","beta1_true","beta1_mean","beta1_sd","beta1_q025","beta1_q50","beta1_q975","beta1_bias","beta1_covered","beta2_true","beta2_mean","beta2_sd","beta2_q025","beta2_q50","beta2_q975","beta2_bias","beta2_covered","phi_rmse","phi_cor","phi_mean_bias","r_true_mean","r_mean","r_bias","r_q025_mean","r_q50_mean","r_q975_mean","tau_phi_mean","loglik_mean","loglik_nb_mean","phi_accept_rate","r_accept_rate_mean","beta_mean_n_reject","elapsed_sec","lambda_rmse","lambda_mae","lambda_coverage_95","log_lambda_rmse","log_lambda_mae","log_lambda_coverage_95","cor_lambda","cor_log_lambda","rmse_delta_log_lambda","mae_delta_log_lambda","cor_delta_log_lambda","lambda_truth_min","lambda_truth_max","lambda_post_mean_min","lambda_post_mean_max","oracle_lambda_fixed_in_fit","oracle_lambda_source","stress_type","sparse_beta0_shift","expected_count_multiplier","reference_mean_count","reference_zero_prop","observed_mean_count","observed_zero_prop","observed_total_count","observed_max_count","x2_mode","x2_ar","x2_innov_sd","lambda_oracle_min","lambda_oracle_max","s4a_oracle_beta_guard_count","s4a_oracle_kappa_guard_count"
"S4A_ORACLE_LAMBDA_FIXED_GAMMA_CONTINUOUS_X2_DIAGNOSTIC_T100",1,100,9,2.22555555555556,0.358888888888889,TRUE,FALSE,TRUE,FALSE,0.8,0.8,0,0.8,0.8,0.8,0,1,NA,NA,0.258601708347133,2.09912711965495,-6.38511540131423,-6.40534664266266,0.0655518369594488,-6.5446228221311,-6.40432543832712,-6.28373865519072,-0.0202312413484265,1,0.5,0.513063663918172,0.0281198977253562,0.458462788164273,0.513283390256901,0.567283406809614,0.0130636639181723,1,-0.4,-0.402964226459205,0.0270831816068973,-0.455534117074958,-0.402307315565754,-0.350868008254839,-0.00296422645920524,1,0.133048570648007,0.998075236278725,-5.99057840370657e-16,15,13.5157519551102,-1.48424804488979,3.68926485701363,11.1255709505904,37.2849062976222,0.111169211699734,-1248.98702009099,-1329.06185876233,0.2487,0.307027777777778,12.402275,137.838999999993,0,0,1,0,0,1,1,1,0,0,1,0.258601708347133,2.09912711965495,0.258601708347133,2.09912711965495,TRUE,"lambda_tilde_ident","observation_sparse_counts",-4.25,0.0142642339089993,NA,NA,2.22555555555556,0.358888888888889,2003,19,"continuous_time",0.5,0.8,0.258601708347133,2.09912711965495,0,41049
