"scenario_id","rep_id","TT","n1","mean_count","zero_prop","dynamic_lambda_in_truth","lambda_sampled_in_fit","gamma_fixed_in_fit","gamma_learned_in_fit","gamma_truth_mean","gamma_mean","gamma_sd","gamma_q025","gamma_q50","gamma_q975","gamma_bias","gamma_covered","gamma_accept_rate","gamma_proposal_sd_final","lambda_truth_min","lambda_truth_max","beta0_true","beta0_mean","beta0_sd","beta0_q025","beta0_q50","beta0_q975","beta0_bias","beta0_covered","beta1_true","beta1_mean","beta1_sd","beta1_q025","beta1_q50","beta1_q975","beta1_bias","beta1_covered","beta2_true","beta2_mean","beta2_sd","beta2_q025","beta2_q50","beta2_q975","beta2_bias","beta2_covered","phi_rmse","phi_cor","phi_mean_bias","r_true_mean","r_mean","r_bias","r_q025_mean","r_q50_mean","r_q975_mean","tau_phi_mean","loglik_mean","loglik_nb_mean","phi_accept_rate","r_accept_rate_mean","beta_mean_n_reject","elapsed_sec","lambda_rmse","lambda_mae","lambda_coverage_95","log_lambda_rmse","log_lambda_mae","log_lambda_coverage_95","cor_lambda","cor_log_lambda","rmse_delta_log_lambda","mae_delta_log_lambda","cor_delta_log_lambda","lambda_truth_min","lambda_truth_max","lambda_post_mean_min","lambda_post_mean_max","oracle_lambda_fixed_in_fit","oracle_lambda_source","stress_type","sparse_beta0_shift","expected_count_multiplier","reference_mean_count","reference_zero_prop","observed_mean_count","observed_zero_prop","observed_total_count","observed_max_count","x2_mode","x2_ar","x2_innov_sd","lambda_oracle_min","lambda_oracle_max","s4a_oracle_beta_guard_count","s4a_oracle_kappa_guard_count"
"S4A_ORACLE_LAMBDA_FIXED_GAMMA_CONTINUOUS_X2_DIAGNOSTIC_T100",10,100,9,3.10777777777778,0.223333333333333,TRUE,FALSE,TRUE,FALSE,0.8,0.8,0,0.8,0.8,0.8,0,1,NA,NA,0.672952675047904,1.70989759174562,-5.85878847912896,-5.84345503298881,0.0296451840390326,-5.90146328082854,-5.8439249093223,-5.78455142765751,0.0153334461401542,1,0.5,0.485590458206226,0.025253866881012,0.436279086383448,0.485224494240969,0.537328133110429,-0.0144095417937737,1,-0.4,-0.413101672054473,0.0243400324197466,-0.460797690823557,-0.412925611423723,-0.364962261824663,-0.0131016720544725,1,0.11525041713993,0.98446602280356,3.51570624464633e-16,15,13.192899597638,-1.80710040236205,4.34203804297724,11.2765507043741,33.1992813726255,0.553111856858141,-1517.29995638789,-1638.79047822476,0.25685,0.308372222222222,12.570625,138.570999999996,0,0,1,0,0,1,1,1,0,0,1,0.672952675047904,1.70989759174562,0.672952675047904,1.70989759174562,TRUE,"lambda_tilde_ident","observation_sparse_counts",-4.25,0.0142642339089993,NA,NA,3.10777777777778,0.223333333333333,2797,41,"continuous_time",0.5,0.8,0.672952675047904,1.70989759174562,0,0
