"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S3_DYNAMIC_LEARNED_GAMMA_T100",7,1,-0.662910459330332,-0.644599739481117,-0.703208986747885,-0.644419057134467,-0.585205927895843,0.0183107198492153,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",7,2,-0.218590385439221,-0.216692827117132,-0.268416961813747,-0.217275277995678,-0.162943748067567,0.00189755832208902,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",7,3,-0.327888327108972,-0.299478987963039,-0.35286265124607,-0.299499020864786,-0.243139791358315,0.0284093391459324,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",7,4,-0.267604527673229,-0.256070825795276,-0.309065867500552,-0.256086631582681,-0.20149639022032,0.0115337018779532,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",7,5,0.187204517893768,0.179525581561176,0.126898079890918,0.179151980588743,0.23158097409865,-0.0076789363325924,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",7,6,-0.0880654272507357,-0.0982561830172313,-0.150832390941754,-0.0985040009041137,-0.0455944412070404,-0.0101907557664956,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",7,7,0.761879472164788,0.744890764314248,0.691053603365947,0.744255549512985,0.797685150702463,-0.0169887078505395,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",7,8,0.627559555026432,0.601091555297781,0.549757276649813,0.601019031301164,0.653279731644255,-0.0264679997286513,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",7,9,-0.0115844182824987,-0.0104093377994134,-0.059903129243416,-0.010578473484031,0.040180017934287,0.00117508048308522,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",8,1,0.315716271149487,0.336064958390123,0.283464171257434,0.33589692874035,0.388043085526291,0.020348687240636,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",8,2,-0.0335144365981398,-0.0225393995171513,-0.0756671920373927,-0.022633995723993,0.0301827751136515,0.0109750370809884,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",8,3,-0.553350732195764,-0.535750297381724,-0.586907888574644,-0.535856996357599,-0.481989106150002,0.0176004348140394,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",8,4,0.194005091233854,0.218613959298506,0.168914144191698,0.21888463305509,0.26562188503521,0.0246088680646517,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",8,5,-0.118870384718416,-0.15297270949193,-0.201047344614366,-0.153095520706537,-0.103232396813943,-0.0341023247735135,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",8,6,-0.373378562069428,-0.394124576303524,-0.450876062693782,-0.394641277392048,-0.337666569491609,-0.0207460142340958,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",8,7,-0.0794839717664947,-0.104770293462433,-0.157282958728903,-0.104890980283229,-0.0514769534427974,-0.0252863216959385,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",8,8,0.115692795279618,0.137023222750299,0.0824286904271703,0.136800564892329,0.190973082847924,0.0213304274706812,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",8,9,0.533183929685283,0.518455135717833,0.470487033295598,0.517991236736225,0.5693305239524,-0.0147287939674506,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",9,1,-0.243110898591718,-0.227954985581339,-0.279220117283472,-0.227544147268744,-0.178061443222608,0.0151559130103794,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",9,2,-0.741855119650347,-0.742644453782082,-0.804020270597017,-0.743046978106618,-0.679989268984964,-0.000789334131734765,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",9,3,0.458515766379001,0.480940362529011,0.424903855891149,0.480549662943198,0.538154536410911,0.0224245961500104,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",9,4,-0.124897944116274,-0.160405590599142,-0.216086633260029,-0.160150165599759,-0.104073074165601,-0.0355076464828684,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",9,5,0.501618460781946,0.540058500056911,0.493491360370478,0.539650208073294,0.585254289826498,0.0384400392749651,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",9,6,-0.547917905830796,-0.585073514333684,-0.637745983595762,-0.584835256343263,-0.531372666716091,-0.0371556085028883,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",9,7,-0.00986666235595429,-0.0442678406854623,-0.0985245197252786,-0.0444620953061318,0.0125322218254144,-0.034401178329508,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",9,8,0.834412211627835,0.850686127583376,0.79466393214579,0.850215889888018,0.908741744556185,0.0162739159555414,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",9,9,-0.126897908243692,-0.111338605187591,-0.160668078700819,-0.111403262334913,-0.0635513487684735,0.0155593030561009,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",10,1,-0.00306299150814293,-0.0788347523998772,-0.131928648329139,-0.0789677452758357,-0.0257116157335039,-0.0757717608917343,0
"S3_DYNAMIC_LEARNED_GAMMA_T100",10,2,0.468552464191559,0.466015733294088,0.413274666989939,0.466289740328799,0.518790847926791,-0.00253673089747042,1
