"scenario_id","rep_id","TT","n1","mean_count","zero_prop","dynamic_lambda_in_truth","lambda_sampled_in_fit","gamma_fixed_in_fit","gamma_learned_in_fit","gamma_truth_mean","gamma_mean","gamma_sd","gamma_q025","gamma_q50","gamma_q975","gamma_bias","gamma_covered","gamma_accept_rate","gamma_proposal_sd_final","lambda_truth_min","lambda_truth_max","beta0_true","beta0_mean","beta0_sd","beta0_q025","beta0_q50","beta0_q975","beta0_bias","beta0_covered","beta1_true","beta1_mean","beta1_sd","beta1_q025","beta1_q50","beta1_q975","beta1_bias","beta1_covered","beta2_true","beta2_mean","beta2_sd","beta2_q025","beta2_q50","beta2_q975","beta2_bias","beta2_covered","phi_rmse","phi_cor","phi_mean_bias","r_true_mean","r_mean","r_bias","r_q025_mean","r_q50_mean","r_q975_mean","tau_phi_mean","loglik_mean","loglik_nb_mean","phi_accept_rate","r_accept_rate_mean","beta_mean_n_reject","elapsed_sec","lambda_rmse","lambda_mae","lambda_coverage_95","log_lambda_rmse","log_lambda_mae","log_lambda_coverage_95","cor_lambda","cor_log_lambda","rmse_delta_log_lambda","mae_delta_log_lambda","cor_delta_log_lambda","lambda_truth_min","lambda_truth_max","lambda_post_mean_min","lambda_post_mean_max","source_data_scenario_id","observed_mean_count","observed_zero_prop","observed_total_count","observed_max_count","s3_control_beta_guard_count","s3_control_kappa_guard_count","s3_control_lambda_input_guard_count","s3_control_lambda_output_guard_count","numeric_beta_guard_count","numeric_kappa_guard_count","numeric_lambda_input_guard_count","numeric_lambda_output_guard_count"
"S3_CONTROL_FIXED_GAMMA_STABILIZED_T100",3,100,9,230.316666666667,0,TRUE,TRUE,TRUE,FALSE,0.8,0.8,0,0.8,0.8,0.8,0,1,NA,NA,0.77194753777953,1.17803573190334,-1.40397869793906,-1.40084587094333,0.00936905820328041,-1.41963180621474,-1.40081506745736,-1.38246018317084,0.00313282699572826,1,0.5,0.499536949760297,0.0103353634486466,0.479854538055434,0.499528958294871,0.519535700796327,-0.000463050239703222,1,-0.4,-0.4105316297387,0.0101185017337051,-0.430562977345455,-0.410572593321983,-0.39097377455458,-0.0105316297387004,1,0.0290630398965213,0.992019705355579,1.35693925231964e-16,15,14.9051543868034,-0.094845613196636,10.7215391703249,14.7362929395042,19.9383093933071,6.27404580737998,-3571.95455320431,-4719.33476486959,0.241,0.301408333333333,14.493575,219.756000000052,0.038460705802029,0.0311682387694566,0.978888888888889,0.0388480381470209,0.0313099064977136,0.978888888888889,0.791605124689486,0.788528689843478,0.0177040759820238,0.0136027598690186,0.148746868139786,0.77194753777953,1.17803573190334,0.90709328171976,1.13454426319863,"DGP_DYNAMIC_T100",230.316666666667,0,207285,1919,0,0,0,0,0,0,0,0
