"scenario_id","rep_id","TT","n1","mean_count","zero_prop","dynamic_lambda_in_truth","lambda_sampled_in_fit","gamma_fixed_in_fit","gamma_learned_in_fit","gamma_truth_mean","gamma_mean","gamma_sd","gamma_q025","gamma_q50","gamma_q975","gamma_bias","gamma_covered","gamma_accept_rate","gamma_proposal_sd_final","lambda_truth_min","lambda_truth_max","beta0_true","beta0_mean","beta0_sd","beta0_q025","beta0_q50","beta0_q975","beta0_bias","beta0_covered","beta1_true","beta1_mean","beta1_sd","beta1_q025","beta1_q50","beta1_q975","beta1_bias","beta1_covered","beta2_true","beta2_mean","beta2_sd","beta2_q025","beta2_q50","beta2_q975","beta2_bias","beta2_covered","phi_rmse","phi_cor","phi_mean_bias","r_true_mean","r_mean","r_bias","r_q025_mean","r_q50_mean","r_q975_mean","tau_phi_mean","loglik_mean","loglik_nb_mean","phi_accept_rate","r_accept_rate_mean","beta_mean_n_reject","elapsed_sec","lambda_rmse","lambda_mae","lambda_coverage_95","log_lambda_rmse","log_lambda_mae","log_lambda_coverage_95","cor_lambda","cor_log_lambda","rmse_delta_log_lambda","mae_delta_log_lambda","cor_delta_log_lambda","lambda_truth_min","lambda_truth_max","lambda_post_mean_min","lambda_post_mean_max","source_data_scenario_id","observed_mean_count","observed_zero_prop","observed_total_count","observed_max_count","s3_control_beta_guard_count","s3_control_kappa_guard_count","s3_control_lambda_input_guard_count","s3_control_lambda_output_guard_count","numeric_beta_guard_count","numeric_kappa_guard_count","numeric_lambda_input_guard_count","numeric_lambda_output_guard_count"
"S3_CONTROL_FIXED_GAMMA_STABILIZED_T100",1,100,9,164.013333333333,0,TRUE,TRUE,TRUE,FALSE,0.8,0.8,0,0.8,0.8,0.8,0,1,NA,NA,0.672003565894424,1.512122179452,-1.55101809603453,-1.55388010490489,0.00922201327409301,-1.57140956205596,-1.55378005707176,-1.53564886469908,-0.00286200887035881,1,0.5,0.488300553367956,0.0102874961669899,0.468268620180627,0.488362753796033,0.508034195003856,-0.011699446632044,1,-0.4,-0.397738444098835,0.00972921731591657,-0.416580593683466,-0.397922153572799,-0.378780937178807,0.00226155590116528,1,0.0252875390358268,0.997695507263594,-5.20417042793042e-17,15,15.304779614215,0.304779614214983,10.8944020543818,15.1033036712492,20.950457763939,1.47832408380172,-3431.73035490769,-4441.01919733582,0.237075,0.312455555555556,14.517275,220.459000000032,0.0580065738623422,0.0453473157361162,0.904444444444444,0.0574690432188947,0.0451268827069849,0.904444444444444,0.873322814850732,0.872844937418695,0.0218993655215385,0.0166474519865839,0.226235109422409,0.672003565894424,1.512122179452,0.772649450778122,1.30807603157582,"DGP_DYNAMIC_T100",164.013333333333,0,147612,944,0,0,0,0,0,0,0,0
