"draw","beta0_raw","beta1","beta2","lambda_min","lambda_median","lambda_max","log_lambda_mean","log_lambda_median","prop_at_lower","prop_at_upper","prop_nonfinite","beta0_plus_mean_log_lambda","beta0_plus_median_log_lambda","beta0_ident","lambda_ident_median","lambda_ident_max","lambda_ident_log_colmean_abs_mean"
250,-7.8391513041916,0.54087980648998,-0.434514463626149,4.6262813218892e-11,1.03540519095953,194008.536565438,1.81891538867755e-16,0.0347925536444434,0.0166666666666667,0,0,-7.8391513041916,-7.80435875054716,-7.8391513041916,1.03540519095953,194008.536565437,5.42775700927854e-17
251,-7.8160425287687,0.4347102474766,-0.411621595001456,2.13595989071154e-11,1.04615322187907,440142.412371535,-2.21659110819259e-16,0.0451198031539182,0.0122222222222222,0,0,-7.8160425287687,-7.77092272561478,-7.8160425287687,1.04615322187907,440142.412371536,6.48362536498976e-17
252,-7.78437691600407,0.499167981127646,-0.426951435744768,6.75768488943514e-11,1.03819614117174,507928.985836882,6.93889390390723e-18,0.0374847004124588,0.0244444444444444,0,0,-7.78437691600407,-7.74689221559161,-7.78437691600407,1.03819614117174,507928.985836882,5.05228575025601e-17
253,-7.63666932060304,0.491593930704678,-0.418990895886071,1.23173455179345e-11,1.03049650363228,101754.452588464,1.3222447828001e-18,0.0300402451352243,0.0133333333333333,0,0,-7.63666932060304,-7.60662907546781,-7.63666932060304,1.03049650363228,101754.452588464,5.53839381763529e-17
254,-7.59914552810882,0.567103706877242,-0.42048666423619,5.10606614707942e-11,1.03768622042885,116490.300652832,5.44548973814408e-16,0.0369930781319327,0.0222222222222222,0,0,-7.59914552810882,-7.56215244997689,-7.59914552810882,1.03768622042885,116490.300652831,3.29427843029053e-16
255,-7.89068525886301,0.522974780528383,-0.432125728385343,1.45948364319633e-10,1.03832864698982,467731.55680446,1.42910374892027e-16,0.0376123124174941,0,0,0,-7.89068525886301,-7.85307294644551,-7.89068525886301,1.03832864698982,467731.55680446,6.63666652498149e-17
256,-7.58014362924362,0.463663800266347,-0.370443790516587,2.69647073026055e-09,1.01638981198765,118033.356003499,-2.19392405477316e-16,0.0162569370689782,0,0,0,-7.58014362924362,-7.56388669217464,-7.58014362924362,1.01638981198765,118033.3560035,8.98095255571126e-16
257,-7.9381266397617,0.501366792249155,-0.414412313589011,1.52356782874441e-09,1.05728398071708,327932.30999309,4.0776024532205e-16,0.0557033363394441,0,0,0,-7.9381266397617,-7.88242330342225,-7.9381266397617,1.05728398071708,327932.309993089,8.92650151327088e-17
258,-7.88200877296319,0.471531445593802,-0.401591072537689,8.5684168098691e-10,1.0417071610944,250262.166723538,-7.50634122760453e-17,0.0408576536063789,0,0,0,-7.88200877296319,-7.84115111935681,-7.88200877296319,1.0417071610944,250262.166723538,1.08499725407866e-16
259,-7.8291202001907,0.505751736697353,-0.404844836625089,7.93197874829342e-11,1.01804170052492,200639.815635282,2.59052039079203e-17,0.017880783131832,0.0211111111111111,0,0,-7.8291202001907,-7.81123941705887,-7.8291202001907,1.01804170052492,200639.815635282,1.64852699392605e-16
260,-7.6165453798739,0.49155874202749,-0.425955748656247,8.00480670264518e-10,1.01820389868256,27148.9714956719,-5.63129789712649e-17,0.0180401896333428,0,0,0,-7.6165453798739,-7.59850519024055,-7.6165453798739,1.01820389868256,27148.9714956719,1.18099974244501e-16
261,-7.78422704771085,0.501720732156513,-0.436762876451857,2.68047371284012e-12,1.08872308071266,78715.7736223362,3.55980677034672e-16,0.0850053430336262,0.0177777777777778,0,0,-7.78422704771085,-7.69922170467722,-7.78422704771084,1.08872308071266,78715.7736223359,8.9712188295405e-17
262,-7.43070689904569,0.514870948073305,-0.439172469157557,6.50347800780864e-12,1.04008434811041,4949.41435509518,3.05249652714994e-16,0.039301808224756,0.0111111111111111,0,0,-7.43070689904569,-7.39140509082094,-7.43070689904569,1.04008434811041,4949.41435509517,8.14240650212936e-17
263,-7.96056742792636,0.535898492923212,-0.399289008242728,2.6515500640729e-10,1.02764249100726,2275485.07943711,-1.70635110979194e-16,0.0272673319894252,0,0,0,-7.96056742792636,-7.93330009593694,-7.96056742792636,1.02764249100726,2275485.07943711,7.35214358529548e-17
264,-7.60908997045687,0.505615480140969,-0.389014222819993,2.99346278523918e-10,1.04507270024929,510480.620826634,-1.21816137424149e-16,0.0440864526018538,0,0,0,-7.60908997045687,-7.56500351785502,-7.60908997045687,1.04507270024929,510480.620826635,3.24061765076698e-16
265,-7.87179096919346,0.514180284227976,-0.391858662425107,4.75758833543979e-10,1.02294894309033,90472.1027268643,-5.4832681605098e-17,0.0226893727582006,0,0,0,-7.87179096919346,-7.84910159643526,-7.87179096919346,1.02294894309033,90472.1027268643,1.12448630653874e-16
266,-7.6916479943569,0.54837823370506,-0.407124360752863,1.36942226072932e-09,1.04627696431099,100066.692264176,-2.74595161423955e-16,0.0452376994213158,0,0,0,-7.6916479943569,-7.64641029493559,-7.6916479943569,1.04627696431099,100066.692264176,1.38720053962279e-16
267,-7.90756963684271,0.505575119509985,-0.455436233102456,1.5545493062173e-10,1.01425202162901,30771.1440242444,1.96756191586347e-17,0.0141513762429468,0,0,0,-7.90756963684271,-7.89341826059976,-7.90756963684271,1.01425202162901,30771.1440242444,6.53952201032679e-17
268,-8.00702945513231,0.489333837650988,-0.466051080610921,1.68067218177844e-10,1.03133432514207,574881.26281032,-1.5419764230905e-16,0.0308533697840487,0,0,0,-8.00702945513231,-7.97617608534826,-8.00702945513231,1.03133432514207,574881.26281032,7.17491267016652e-17
269,-7.91499422048635,0.500074960022373,-0.390603974571054,1.69285664777394e-10,1.0293059589219,182319.097001182,5.16693169731279e-16,0.0288841531159415,0,0,0,-7.91499422048634,-7.8861100673704,-7.91499422048634,1.0293059589219,182319.097001181,3.04301337214794e-16
270,-7.84276430512874,0.565585668652842,-0.408961693222277,3.5560164214822e-11,1.05455519312406,302695.721261997,2.7484187765165e-16,0.0531190307000466,0.02,0,0,-7.84276430512874,-7.7896452744287,-7.84276430512874,1.05455519312406,302695.721261996,7.55105854387415e-17
271,-8.53045470424225,0.602783692776418,-0.434054136313724,2.46637258064494e-11,1.06801786034375,1014527.53294377,4.80973285890387e-16,0.065804164953753,0.0222222222222222,0,0,-8.53045470424225,-8.4646505392885,-8.53045470424225,1.06801786034375,1014527.53294377,9.82547376793264e-17
272,-7.88061052324455,0.518442513659334,-0.431142014017792,8.65452470362815e-11,1.05360167983671,436286.986109998,1.23481471961087e-16,0.0522144615064744,0.0255555555555556,0,0,-7.88061052324455,-7.82839606173807,-7.88061052324455,1.05360167983671,436286.986109997,4.6891503026182e-17
273,-7.93930756624895,0.534931849480979,-0.458519782785102,5.47535430557539e-10,1.03692588736794,508150.674661538,4.14544941583649e-16,0.0362603926719826,0,0,0,-7.93930756624895,-7.90304717357696,-7.93930756624895,1.03692588736794,508150.674661535,1.06103397672857e-16
274,-7.64091714623023,0.577527556633644,-0.433078593532443,3.71297493586256e-11,1.03445135422476,16512.253026626,2.16809594968639e-16,0.0338708090231319,0.0111111111111111,0,0,-7.64091714623023,-7.60704633720709,-7.64091714623022,1.03445135422476,16512.2530266259,6.33829408711348e-17
275,-7.73919915608154,0.517532061383311,-0.423842570349199,7.55105734607478e-12,1.03726471874268,36088.0008661181,-8.04294902284002e-17,0.0365871702859925,0.00888888888888889,0,0,-7.73919915608154,-7.70261198579555,-7.73919915608154,1.03726471874268,36088.0008661182,9.09149299054156e-17
276,-7.66679395600612,0.520372585892418,-0.449395157284139,7.41714574881421e-11,1.07876410510091,93257.0007371453,8.68441121484567e-17,0.0758159875668227,0.0222222222222222,0,0,-7.66679395600612,-7.5909779684393,-7.66679395600612,1.07876410510091,93257.0007371452,5.69606090689629e-17
277,-7.87139150062028,0.466393328281341,-0.435754034683755,3.94648032081208e-10,1.04967807473409,342782.627264021,2.88041195833305e-16,0.0484833757180691,0,0,0,-7.87139150062028,-7.82290812490221,-7.87139150062028,1.04967807473409,342782.62726402,7.54643261460488e-17
278,-8.02053601642397,0.433741717329676,-0.338684175646369,4.34254426841754e-10,1.04155095353125,216051.103498361,-1.21507742139531e-16,0.0407103680600889,0,0,0,-8.02053601642397,-7.97982564836388,-8.02053601642397,1.04155095353125,216051.103498362,1.72832427382098e-16
279,-8.12288823244724,0.382156534049392,-0.369287702138984,1.14821938791765e-10,1.05277639260382,3542685.27807264,5.99674630939894e-16,0.0514305788718634,0,0,0,-8.12288823244724,-8.07145765357537,-8.12288823244724,1.05277639260382,3542685.27807262,7.10237954482724e-17
280,-7.94312278367941,0.482947507099175,-0.369259655440464,5.92984514917036e-10,1.05284776891319,563159.432743486,3.07778494048863e-17,0.0514986536010323,0,0,0,-7.94312278367941,-7.89162413007838,-7.94312278367941,1.05284776891319,563159.432743486,5.88726598335951e-17
281,-7.73513373552158,0.554586019948417,-0.389496263570752,1.0603721149941e-09,1.03217176754167,449253.66926736,-2.43138842392909e-16,0.0316643013776478,0,0,0,-7.73513373552158,-7.70346943414393,-7.73513373552158,1.03217176754167,449253.669267361,1.31819709468949e-16
282,-7.81189406937905,0.497736506353291,-0.420039005725319,2.64722696632441e-10,1.02107663651876,475328.381387234,-2.25398403645253e-17,0.0208575768072525,0,0,0,-7.81189406937905,-7.79103649257179,-7.81189406937905,1.02107663651876,475328.381387234,1.87114984000974e-16
283,-7.84179834361897,0.472504710962107,-0.377164562414137,5.33901472046725e-11,1.07265584773317,321066.715845952,5.42035552244771e-16,0.0701376293724452,0.0255555555555556,0,0,-7.84179834361897,-7.77166071424652,-7.84179834361897,1.07265584773317,321066.71584595,6.85408520063725e-17
284,-7.75458828304962,0.504288763024264,-0.351161831305915,3.82985199260507e-12,1.0302474816357,6997.24363466126,-1.26681073039e-16,0.0297990336403747,0.0144444444444444,0,0,-7.75458828304962,-7.72478924940924,-7.75458828304962,1.03024748163571,6997.24363466127,3.65217115808984e-17
285,-7.16309363830019,0.500032237752479,-0.377936616925531,0.014397467082694,1.00750143426048,41.2618556746673,1.98606563294056e-17,0.00747338398397974,0,0,0,-7.16309363830019,-7.15562025431621,-7.16309363830019,1.00750143426048,41.2618556746673,5.6860380601462e-17
286,-7.84553589875061,0.566183092596754,-0.374063129491006,3.20221812657606e-10,1.02477495383733,701483.60373195,4.56425021234787e-18,0.024473019749604,0,0,0,-7.84553589875061,-7.82106287900101,-7.84553589875061,1.02477495383733,701483.603731949,2.88411270174846e-16
287,-7.85805995134154,0.597407152128176,-0.443638350118639,3.5685574766013e-10,1.03961136492415,593100.555480296,3.82718548211061e-17,0.038846174120789,0,0,0,-7.85805995134154,-7.81921377722075,-7.85805995134154,1.03961136492415,593100.555480296,6.9111383282916e-17
288,-8.04231222270184,0.538607499589961,-0.4432428941758,2.25477736413561e-10,1.06317999284281,71555.5934045708,9.75145889962429e-17,0.0612642160284377,0,0,0,-8.04231222270184,-7.9810480066734,-8.04231222270184,1.06317999284281,71555.5934045707,7.04451928888893e-17
289,-7.92866898187425,0.523959111466728,-0.352728160765946,4.94733142753235e-10,1.06866695641832,361926.714411682,-1.2011996335875e-16,0.0664113040914797,0,0,0,-7.92866898187425,-7.86225767778277,-7.92866898187425,1.06866695641832,361926.714411683,1.7432043463038e-16
290,-7.74561477111776,0.446950440331622,-0.3531954412529,5.27247215736455e-11,1.049077313239,267025.223049807,2.32283328374352e-16,0.0479109970054253,0.0222222222222222,0,0,-7.74561477111776,-7.69770377411234,-7.74561477111776,1.049077313239,267025.223049807,1.40994469186337e-16
291,-7.70163714559471,0.451202886195641,-0.40141511075941,1.94188044996978e-11,1.05368474627733,16562.7102873357,1.25825276124184e-16,0.0522930036071833,0.0155555555555556,0,0,-7.70163714559471,-7.64934414198753,-7.70163714559471,1.05368474627733,16562.7102873357,1.08597544537206e-16
292,-7.98857632763389,0.466440669317492,-0.399033115856928,3.52588820106814e-10,1.05207478762584,376868.035566088,3.49843610870772e-16,0.0507642013048342,0,0,0,-7.98857632763389,-7.93781212632906,-7.98857632763389,1.05207478762584,376868.035566087,6.07847105982273e-17
293,-7.89218445303462,0.47245983362603,-0.341916400298188,1.74262589127499e-10,1.03552175704904,176249.588807659,-1.10405511893279e-16,0.0349053821629032,0,0,0,-7.89218445303462,-7.85727907087172,-7.89218445303462,1.03552175704904,176249.588807659,7.22146108343856e-17
294,-7.96978692910535,0.502226062115649,-0.311272500913615,2.97268571387981e-10,1.04709033789237,423408.014088237,-3.62611175653961e-16,0.0460147046631616,0,0,0,-7.96978692910535,-7.92377222444219,-7.96978692910535,1.04709033789237,423408.014088238,4.2018857529216e-16
295,-7.49748839191339,0.50664773323882,-0.40099283745989,2.10355445957717e-11,1.04168921886619,53609.2862242619,1.60365548001411e-18,0.0408436386270118,0.0188888888888889,0,0,-7.49748839191339,-7.45664475328638,-7.49748839191339,1.04168921886619,53609.2862242619,1.66575858045408e-16
296,-7.40618505305689,0.525767651192537,-0.394365196614369,9.85875228020264e-12,1.06762897962824,7898.52277339952,3.70814490224802e-16,0.0654402207584716,0.0155555555555556,0,0,-7.40618505305689,-7.34074483229842,-7.40618505305689,1.06762897962824,7898.5227733995,4.05303684133014e-17
297,-7.78790595214553,0.50804277378416,-0.367341799191535,9.67739620013239e-11,1.07788622249644,251232.685617372,-7.0560841120621e-17,0.0750018541479904,0.0244444444444444,0,0,-7.78790595214553,-7.71290409799754,-7.78790595214553,1.07788622249644,251232.685617372,1.64435402023106e-16
298,-7.76328414513138,0.482782158299745,-0.403413254953429,4.29336080033949e-10,1.03644493721849,163960.727281209,-2.55166258493015e-16,0.0357962187273572,0,0,0,-7.76328414513138,-7.72748792640402,-7.76328414513138,1.03644493721849,163960.727281209,6.74360499926098e-16
299,-7.11925348858548,0.539361656880384,-0.40733350384525,1.62065647587622e-11,1.01889392692279,1697.12913934736,2.78295904839373e-16,0.0187176470176933,0.0122222222222222,0,0,-7.11925348858548,-7.10053584156779,-7.11925348858548,1.01889392692279,1697.12913934736,5.51410768897161e-17
300,-7.52181224233949,0.580073458171528,-0.413368357436471,1.19680764179471e-11,1.04079128912279,12797.1917318683,1.005368627855e-16,0.0399811728975712,0.0144444444444444,0,0,-7.52181224233949,-7.48183106944192,-7.52181224233949,1.04079128912279,12797.1917318683,9.12695844827264e-17
301,-7.89353743270081,0.568210686814762,-0.346466787449253,1.47283884862939e-10,1.02823307311933,617647.619812537,-3.18510649953573e-16,0.0278415581723893,0,0,0,-7.89353743270081,-7.86569587452842,-7.89353743270081,1.02823307311933,617647.619812539,3.09382149528877e-16
302,-7.77229820017503,0.533301887774125,-0.407249614489152,7.78981641634592e-11,1.0451684097293,611610.251083787,1.7788240016772e-16,0.0441780068769746,0.0222222222222222,0,0,-7.77229820017503,-7.72812019329806,-7.77229820017503,1.0451684097293,611610.251083786,1.30297007751147e-16
303,-8.14596747837495,0.4928004756031,-0.405679231171875,4.70377339170879e-11,1.06344663792777,819181.062982577,2.25714508811987e-16,0.0615151640197661,0.0233333333333333,0,0,-8.14596747837495,-8.08445231435519,-8.14596747837495,1.06344663792777,819181.062982575,8.27578746272669e-17
304,-7.42774593481107,0.529913695672665,-0.412961887048713,4.93784796988687e-10,1.02742003446528,11314.8725212578,1.46441500900904e-16,0.0270505537388971,0,0,0,-7.42774593481107,-7.40069538107218,-7.42774593481107,1.02742003446528,11314.8725212577,1.69663665832647e-16
305,-8.14303371901471,0.586884123152213,-0.393997697921632,1.04150203281487e-09,1.06134219998005,5587613.0850793,-8.468534515613e-17,0.0595343108782964,0,0,0,-8.14303371901471,-8.08349940813641,-8.14303371901471,1.06134219998005,5587613.08507931,1.2506970767687e-16
306,-7.63119811734391,0.520936311089477,-0.392653103798957,8.65968372919233e-12,1.03029571048104,133884.734805991,4.95467864267438e-16,0.0298458445932905,0.0211111111111111,0,0,-7.6311981173439,-7.60135227275062,-7.6311981173439,1.03029571048104,133884.73480599,3.21417275511098e-16
307,-7.72060057836082,0.509591654948542,-0.389658175503863,2.70642863255069e-09,1.01196194412572,54373.1669708036,1.62185080180658e-16,0.0118908528753183,0,0,0,-7.72060057836082,-7.7087097254855,-7.72060057836082,1.01196194412572,54373.1669708035,7.79700378335709e-17
308,-7.70181292269949,0.543993851327086,-0.448028639375726,1.97693184164365e-10,1.05650265944389,450223.205856996,-4.7862948172729e-17,0.0549632053147884,0,0,0,-7.70181292269949,-7.6468497173847,-7.70181292269949,1.05650265944389,450223.205856996,1.08000028673258e-16
309,-8.14552210095587,0.46678539189121,-0.407454974523357,2.2010076313313e-11,1.06532811879024,3583.96520554592,2.15629983004975e-16,0.0632828163380054,0.0166666666666667,0,0,-8.14552210095587,-8.08223928461787,-8.14552210095587,1.06532811879024,3583.96520554591,7.20719780152497e-17
310,-7.74635604774648,0.569878198975813,-0.425519074521929,4.14143995763866e-12,1.03225735196517,74661.8782491623,5.93969318174459e-17,0.0317478308493202,0.0122222222222222,0,0,-7.74635604774648,-7.71460821689716,-7.74635604774648,1.03225735196517,74661.8782491622,1.37521167293326e-16
311,-7.62054886775366,0.562338661297771,-0.408669372977353,1.87866124881026e-10,1.03259292688697,21036.0082142308,2.30926389122033e-16,0.032073020335645,0,0,0,-7.62054886775366,-7.58847584741802,-7.62054886775366,1.03259292688697,21036.0082142307,1.71899531646128e-16
312,-8.09369096699585,0.545584210119682,-0.427928772088717,1.821613987394e-10,1.02837370414018,2157956.11685541,8.98316914681945e-17,0.027978622718362,0,0,0,-8.09369096699585,-8.06571234427748,-8.09369096699585,1.02837370414018,2157956.11685541,7.98396842465681e-17
313,-7.7679741529153,0.469502375712107,-0.388071794278209,1.55334477820864e-10,1.04528730843922,109413.628049799,-2.6205889310423e-16,0.0442915049868887,0,0,0,-7.7679741529153,-7.72368264792841,-7.7679741529153,1.04528730843922,109413.628049799,4.3671856254769e-16
314,-7.52908540255591,0.510223726271746,-0.38079439204982,2.25464813909218e-11,1.03010384570385,80174.6912081037,7.06225201775447e-17,0.0296596027682834,0.0144444444444444,0,0,-7.52908540255591,-7.49942579978763,-7.52908540255591,1.03010384570385,80174.6912081037,4.31136607896102e-17
315,-8.24851965079964,0.498587915761127,-0.382203752616795,2.82454911068476e-11,1.02708586919044,471010.518501273,1.84235343030852e-16,0.0267255377296966,0.0177777777777778,0,0,-8.24851965079964,-8.22179411306994,-8.24851965079964,1.02708586919044,471010.518501273,3.47869881049216e-17
316,-7.80054109669874,0.491030403329516,-0.400203877917951,8.83404202883401e-11,1.02214802907256,37097.4132021606,1.87504333047804e-16,0.0219059462538051,0.00555555555555556,0,0,-7.80054109669874,-7.77863515044494,-7.80054109669874,1.02214802907256,37097.4132021605,1.08832695941727e-16
317,-8.07103879784111,0.513543379615203,-0.382378809702409,7.65291668103049e-10,1.02442288808769,2490031.0825221,-1.93610559683243e-16,0.0241292273159624,0,0,0,-8.07103879784111,-8.04690957052515,-8.07103879784111,1.02442288808769,2490031.08252211,1.19826987838362e-16
318,-7.93006306754504,0.522965929233377,-0.384264823288107,3.56056996456777e-11,1.05809960550722,810155.572653802,2.93283915671812e-16,0.0564739479580424,0.0233333333333333,0,0,-7.93006306754504,-7.873589119587,-7.93006306754504,1.05809960550722,810155.5726538,1.0116521817791e-16
319,-7.47839009751377,0.530087174939731,-0.470218386514944,1.8354110525266e-09,1.00708735612261,48773.520295256,-4.10782519111308e-16,0.00706233086702712,0,0,0,-7.47839009751377,-7.47132776664674,-7.47839009751377,1.00708735612261,48773.5202952561,6.98206924375376e-17
320,-7.90510514612189,0.500792680640805,-0.434808177789491,2.60681429795924e-10,1.02412360481835,1398011.67128939,4.10412444769766e-16,0.0238372223910567,0,0,0,-7.90510514612189,-7.88126792373083,-7.90510514612189,1.02412360481835,1398011.67128938,3.72965547335014e-17
321,-7.78187397646405,0.451147031795949,-0.416985132820417,5.00848244984478e-10,1.04820866958618,158872.526516279,5.33893916730853e-16,0.0470824573260568,0,0,0,-7.78187397646405,-7.73479151913799,-7.78187397646405,1.04820866958618,158872.526516278,2.04681950401032e-16
322,-8.0820867662597,0.508446030393427,-0.416842515010311,9.60985447275181e-11,1.04833768830441,144641.858899334,2.04003480774873e-16,0.0472057553874826,0.0255555555555556,0,0,-8.0820867662597,-8.03488101087222,-8.0820867662597,1.04833768830441,144641.858899334,1.39487187232766e-16
323,-7.66674134895147,0.458476398187206,-0.359004538487187,1.12575868678792e-10,1.02025144732731,264274.594511513,2.1896065207885e-16,0.0200491138403236,0,0,0,-7.66674134895147,-7.64669223511115,-7.66674134895147,1.02025144732731,264274.594511512,3.30183411476368e-16
324,-7.75739369127971,0.501479897655459,-0.367273841020116,1.8011663401433e-10,1.06468644997441,129140.25525123,-9.37752961702485e-17,0.0626803385961872,0,0,0,-7.75739369127971,-7.69471335268353,-7.75739369127971,1.06468644997441,129140.255251231,7.25577005885233e-17
325,-7.49963508844941,0.508630000149318,-0.455768925069162,1.93611404483246e-12,1.03307132862657,19350.2976194883,2.58412118863621e-16,0.0325362184705846,0.01,0,0,-7.49963508844941,-7.46709886997883,-7.49963508844941,1.03307132862657,19350.2976194883,1.24580130162539e-16
326,-8.44366377679188,0.500444016942074,-0.406921176378492,5.89588980154495e-11,1.0307681751561,1016286.17633338,7.89276051923101e-16,0.0303042635342017,0.0255555555555556,0,0,-8.44366377679188,-8.41335951325768,-8.44366377679188,1.0307681751561,1016286.17633337,2.22831012900807e-16
327,-7.2193023295305,0.487366004853125,-0.390002290586241,1.61138246176174e-13,1.02363458024038,4566.38038915705,5.28774555006193e-16,0.0233595764415556,0.01,0,0,-7.2193023295305,-7.19594275308894,-7.2193023295305,1.02363458024038,4566.38038915703,1.14877243520242e-16
328,-7.53033883711561,0.396083597302135,-0.394950500855969,2.7643434194023e-11,1.04054656818256,109679.747195031,3.39254087785198e-16,0.0397460285141547,0.0188888888888889,0,0,-7.53033883711561,-7.49059280860145,-7.53033883711561,1.04054656818256,109679.74719503,2.15390976659396e-16
329,-8.04334359737169,0.510942621955406,-0.386063596485843,2.68140135878788e-10,1.03462572301495,2345409.91755563,-1.26592409394672e-16,0.0340397148428252,0,0,0,-8.04334359737169,-8.00930388252887,-8.04334359737169,1.03462572301495,2345409.91755563,1.66737765569833e-16
330,-7.83209373334236,0.487919047240116,-0.423465336649896,3.12856973811355e-10,1.04351999444778,471404.509247513,2.63662548584244e-16,0.0425994408594618,0,0,0,-7.83209373334236,-7.78949429248289,-7.83209373334236,1.04351999444778,471404.509247512,2.92859872155462e-16
331,-8.0135792169,0.563719716302174,-0.461563193155692,1.03800461542702e-10,1.04616674726269,121486.75325543,2.72960666415479e-16,0.0451327556558064,0,0,0,-8.0135792169,-7.9684464612442,-8.0135792169,1.04616674726269,121486.75325543,1.3205486087347e-16
332,-8.19803668077618,0.568913812940951,-0.359675838394109,1.67667058062364e-10,1.04997268651846,822470.558606667,4.0520056445972e-16,0.0487640979434434,0,0,0,-8.19803668077618,-8.14927258283273,-8.19803668077618,1.04997268651846,822470.558606664,1.37020024955821e-16
333,-7.39988269994174,0.489471813511298,-0.374423413365815,7.05756236108542e-13,1.01952062993783,1747.8903484808,-1.63449500847592e-17,0.0193321649787387,0.00777777777777778,0,0,-7.39988269994174,-7.38055053496301,-7.39988269994174,1.01952062993783,1747.8903484808,5.71726308271378e-17
334,-7.58533744117192,0.554197872304714,-0.390297613284617,1.21236042552752e-10,1.04842559100434,118812.917560373,4.13743113843642e-16,0.047289601266235,0,0,0,-7.58533744117192,-7.53804783990569,-7.58533744117192,1.04842559100434,118812.917560373,2.06038889653352e-16
335,-7.8482270250065,0.459043724719303,-0.330994646736724,1.47457634514676e-10,1.02911131720009,609827.35715923,1.72701359386135e-16,0.0286956247234552,0,0,0,-7.8482270250065,-7.81953140028304,-7.8482270250065,1.02911131720009,609827.357159229,9.85831304706814e-17
336,-6.90953766081906,0.523662770382893,-0.370915463356911,6.68669078253597e-13,1.01830421781709,550.123021669836,1.39425508175843e-16,0.0181385786496723,0.00444444444444444,0,0,-6.90953766081906,-6.89139908216938,-6.90953766081906,1.01830421781709,550.123021669835,6.9265580925225e-17
337,-7.85178732835564,0.487390171704157,-0.36181700464587,2.5863262571109e-10,1.04191053734998,772808.337345826,-1.62881619843026e-16,0.0410551630898101,0,0,0,-7.85178732835564,-7.81073216526583,-7.85178732835564,1.04191053734998,772808.337345827,6.30579211532053e-17
338,-7.87912936564063,0.52810496386538,-0.370781154911226,5.42039610264535e-10,1.05503905500767,907968.713621927,-1.89663100040131e-17,0.0535754555707293,0,0,0,-7.87912936564063,-7.8255539100699,-7.87912936564063,1.05503905500767,907968.713621927,3.60822483003176e-17
339,-7.88551318407325,0.541567145917579,-0.385039179627981,6.21160170322168e-11,1.05036974790309,292967.138856712,3.31216535679838e-16,0.0491420330205026,0.0233333333333333,0,0,-7.88551318407325,-7.83637115105275,-7.88551318407325,1.05036974790309,292967.138856712,1.33943781991756e-16
340,-7.70203010953476,0.536538140905914,-0.391640727547664,4.33186474495922e-11,1.04963428809156,209326.580315455,1.69278171726875e-16,0.0484417629338012,0.0255555555555556,0,0,-7.70203010953476,-7.65358834660096,-7.70203010953476,1.04963428809156,209326.580315454,7.07458782913919e-17
341,-7.85661217553336,0.528489160758443,-0.470903919634991,4.37923002589858e-11,1.05471820109483,709587.793404403,2.24881841543518e-16,0.0532736067074991,0.0266666666666667,0,0,-7.85661217553336,-7.80333856882586,-7.85661217553336,1.05471820109483,709587.793404401,7.33055591537221e-17
342,-8.0370777965558,0.51240596213125,-0.423707932577103,1.21541796431791e-10,1.04736479342317,1763329.55754954,6.00075544809897e-16,0.0462772650899875,0,0,0,-8.0370777965558,-7.99080053146581,-8.0370777965558,1.04736479342317,1763329.55754953,2.10323656639015e-16
343,-7.94404766386143,0.52358968313849,-0.419842993236261,1.02937534392323e-09,1.00184672401311,330834.20569638,-2.36107429903617e-16,0.00184501312416781,0,0,0,-7.94404766386143,-7.94220265073726,-7.94404766386143,1.00184672401311,330834.205696381,2.05547384668492e-16
344,-7.87074760752143,0.550764064630104,-0.414772873351058,4.73024831986341e-10,1.04627851953641,574545.732278844,-5.30470729071592e-16,0.0452391610851572,0,0,0,-7.87074760752143,-7.82550844643627,-7.87074760752143,1.04627851953641,574545.732278847,4.45452895249233e-16
345,-7.68238716550512,0.607537270240649,-0.416180644427647,2.16435190573705e-10,1.0559596839818,49286.7658640239,-2.17182560515974e-16,0.0544499085735576,0,0,0,-7.68238716550512,-7.62793725693157,-7.68238716550512,1.0559596839818,49286.765864024,2.52644163305998e-16
346,-7.95702803359305,0.495403908692868,-0.408714839893002,2.22620216727132e-09,1.03455797596157,86525.6659988638,-1.25636384012356e-16,0.0339742381321423,0,0,0,-7.95702803359305,-7.9230537954609,-7.95702803359305,1.03455797596157,86525.6659988641,8.25458528690919e-17
347,-7.74924959626697,0.507011545657386,-0.389041324400784,3.52098275434065e-11,1.03439552190521,112194.710231071,-2.13964648468037e-16,0.0338172105436143,0.0166666666666667,0,0,-7.74924959626697,-7.71543238572335,-7.74924959626697,1.03439552190521,112194.710231072,3.52295353383485e-16
348,-7.64706553120872,0.532931227648452,-0.402495927491389,1.0814808214603e-10,1.06061254448318,195546.22228248,-9.54175010608398e-17,0.0588464957512033,0,0,0,-7.64706553120872,-7.58821903545752,-7.64706553120872,1.06061254448318,195546.22228248,1.19657370431822e-16
349,-7.88026889930394,0.517367156441548,-0.40335818589625,1.57054407033897e-10,1.03135137298254,331846.508921144,-3.88269663334187e-16,0.0308699514563388,0,0,0,-7.88026889930394,-7.8493989478476,-7.88026889930394,1.03135137298254,331846.508921145,4.82021829858089e-16
350,-8.03775942408209,0.523633265735894,-0.42578236450572,2.37258855370502e-10,1.0392157908437,1727663.58644773,2.62105152396922e-16,0.0384661209034908,0,0,0,-8.03775942408209,-7.9992933031786,-8.03775942408209,1.0392157908437,1727663.58644772,6.18949336228525e-17
