"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S2_DYNAMIC_FIXED_GAMMA_T100",4,5,15,13.6237082064784,9.82854144333159,13.4814728586667,18.2078135351399,-1.37629179352158,1
"S2_DYNAMIC_FIXED_GAMMA_T100",4,6,15,20.6000833770656,13.6663648109305,20.2049454120193,29.9152683149243,5.60008337706561,1
"S2_DYNAMIC_FIXED_GAMMA_T100",4,7,15,15.3145945910023,11.1036560408192,15.1598513997561,20.5886232065499,0.314594591002313,1
"S2_DYNAMIC_FIXED_GAMMA_T100",4,8,15,12.3570009819191,8.92205165750966,12.2319929184904,16.4975644228557,-2.64299901808091,1
"S2_DYNAMIC_FIXED_GAMMA_T100",4,9,15,15.9749926967844,11.4822659699095,15.8081827553016,21.4237683032432,0.974992696784371,1
"S2_DYNAMIC_FIXED_GAMMA_T100",5,1,15,16.5724439114262,12.0707836535528,16.3513367039378,22.1667495708218,1.57244391142619,1
"S2_DYNAMIC_FIXED_GAMMA_T100",5,2,15,13.8688805929875,9.74112206990128,13.6539276662796,19.2412505319931,-1.13111940701248,1
"S2_DYNAMIC_FIXED_GAMMA_T100",5,3,15,17.9580048210704,12.6996243289057,17.7694330831051,24.5115945060942,2.95800482107041,1
"S2_DYNAMIC_FIXED_GAMMA_T100",5,4,15,16.7014520076732,11.981533532319,16.554710762948,22.2978041138318,1.70145200767318,1
"S2_DYNAMIC_FIXED_GAMMA_T100",5,5,15,20.1352662071265,13.9877380814294,19.8838578557449,27.8671226708427,5.13526620712651,1
"S2_DYNAMIC_FIXED_GAMMA_T100",5,6,15,12.4645253775459,9.15894606176901,12.3400172101998,16.2931152478461,-2.53547462245409,1
"S2_DYNAMIC_FIXED_GAMMA_T100",5,7,15,14.1330507189296,10.2951976863016,14.0278051213451,18.7232893670219,-0.866949281070372,1
"S2_DYNAMIC_FIXED_GAMMA_T100",5,8,15,16.0601404876389,11.5009321903999,15.9611505964767,21.3762574276931,1.06014048763886,1
"S2_DYNAMIC_FIXED_GAMMA_T100",5,9,15,11.8369608053741,8.73428487372315,11.7477643721329,15.2961209489545,-3.16303919462587,1
"S2_DYNAMIC_FIXED_GAMMA_T100",6,1,15,14.2042918047218,9.89106032019581,14.0339212155363,19.3883510561434,-0.79570819527823,1
"S2_DYNAMIC_FIXED_GAMMA_T100",6,2,15,13.2105191291827,9.65283621388683,13.1120304668853,17.4496760641251,-1.78948087081731,1
"S2_DYNAMIC_FIXED_GAMMA_T100",6,3,15,14.64029232154,10.5408642424306,14.5017542312667,19.539164362888,-0.359707678459978,1
"S2_DYNAMIC_FIXED_GAMMA_T100",6,4,15,14.314424224861,10.2120118650359,14.1649278283734,19.2257467139368,-0.685575775139014,1
