"n_reps","TT_unique","TT_reference_unique","TT_ratio_to_reference_avg","n1_unique","n_cells_avg","n_cells_min","mean_count_avg","mean_count_min","mean_count_max","median_count_avg","zero_prop_avg","zero_prop_min","zero_prop_max","total_count_sum","total_count_avg","max_count_avg","max_count_max","count_sd_avg","count_cv_avg","count_cv_min","count_cv_max","variance_to_mean_avg","variance_to_mean_min","variance_to_mean_max","q95_count_avg","q99_count_avg","q99_count_max","kappa_cv_avg","beta0_ident_min","beta0_ident_median","beta0_ident_max","max_abs_beta0_ident","lambda_raw_median_avg","lambda_raw_max_max","log_lambda_sd_avg","log_lambda_sd_min","log_lambda_sd_max","delta_log_lambda_sd_avg","delta_log_lambda_abs_mean_avg","r_truth_mean_avg","gamma_truth_mean_avg","passes_mean_count_target","passes_zero_prop_target","passes_count_cv_target","passes_variance_to_mean_target","passes_identified_scale_target","passes_lambda_raw_target","passes_n_cells_target","passes_s4d_data_check","scenario_id","TT_short"
10,"80","100",0.8,"9",720,720,199.958333333333,142.551388888889,254.366666666666,133.4,0,0,0,1439700,143970,1734.2,3256,210.928989178903,1.05274869674314,0.732628198847807,1.32840413200285,228.590904932884,93.6856968591926,366.347780236861,620.47,993.562999999999,1602.82,0.259335981720774,-2.07180192228415,-1.5280784955648,-1.34960160606818,2.07180192228415,1.08267963955247,1.9227421420685,0.531301466551345,0.174363813210766,0.791177422012466,0.024320312904525,0.0173656999970684,15,0.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"S4D_SHORT_TIME_CALIB_T80",80
10,"50","100",0.5,"9",450,450,205.743333333333,152.266666666667,267.2,148.75,0.0108888888888889,0,0.108888888888889,925845,92584.5,1378.8,2626,197.828035494963,0.955263665950922,0.74328603376677,1.29209150122716,194.838445576598,100.509694631776,340.062401160624,590.394999999999,961.511,1446.55,0.260864705658395,-15.4813605425083,-1.63529639850431,-1.3993340623906,15.4813605425083,1.09115628666018,1.78571242507659,8.72478136825522,0.151878190979025,82.7748095770558,2.85645869526819,0.180945471577129,15,0.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"S4D_SHORT_TIME_CALIB_T50",50
10,"30","100",0.3,"9",270,270,204.927407407407,157.896296296296,243.203703703704,137.05,0,0,0,553304,55330.4,1426.5,1749,206.447235371885,1.01168463662261,0.705014215350764,1.34499233197214,214.55429703691,120.883195571076,408.198486773762,587.364999999999,1005.938,1499.37,0.261251518902336,-2.08327041168101,-1.50875047816358,-1.36802829840638,2.08327041168101,1.1326869085683,1.76440566497658,0.492504713494643,0.178536096857874,1.17051815840808,0.0263561156291875,0.0183958321165156,15,0.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"S4D_SHORT_TIME_CALIB_T30",30
10,"20","100",0.2,"9",180,180,203.939444444444,147.238888888889,263.616666666667,131.7,0.005,0,0.0277777777777778,367091,36709.1,1194.5,1741,207.987799473177,1.02668609568459,0.637514764432669,1.31773256342316,219.988455263534,87.561149080414,331.675343308455,614.805,986.228000000001,1640.31,0.265905890625256,-2.5700676074649,-1.56517242755871,-1.33112098522046,2.5700676074649,1.11829879897889,1.56811045428557,0.611181015316024,0.114019763751242,1.44355691389648,0.036113536623867,0.0230897247409048,15,0.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"S4D_SHORT_TIME_CALIB_T20",20
