"scenario_id","rep_id","TT","n1","mean_count","zero_prop","dynamic_lambda_in_truth","lambda_sampled_in_fit","gamma_fixed_in_fit","gamma_learned_in_fit","gamma_truth_mean","gamma_mean","gamma_sd","gamma_q025","gamma_q50","gamma_q975","gamma_bias","gamma_covered","gamma_accept_rate","gamma_proposal_sd_final","lambda_truth_min","lambda_truth_max","beta0_true","beta0_mean","beta0_sd","beta0_q025","beta0_q50","beta0_q975","beta0_bias","beta0_covered","beta1_true","beta1_mean","beta1_sd","beta1_q025","beta1_q50","beta1_q975","beta1_bias","beta1_covered","beta2_true","beta2_mean","beta2_sd","beta2_q025","beta2_q50","beta2_q975","beta2_bias","beta2_covered","phi_rmse","phi_cor","phi_mean_bias","r_true_mean","r_mean","r_bias","r_q025_mean","r_q50_mean","r_q975_mean","tau_phi_mean","loglik_mean","loglik_nb_mean","phi_accept_rate","r_accept_rate_mean","beta_mean_n_reject","elapsed_sec","lambda_rmse","lambda_mae","lambda_coverage_95","log_lambda_rmse","log_lambda_mae","log_lambda_coverage_95","cor_lambda","cor_log_lambda","rmse_delta_log_lambda","mae_delta_log_lambda","cor_delta_log_lambda","lambda_truth_min.1","lambda_truth_max.1","lambda_post_mean_min","lambda_post_mean_max","stress_type","TT_short","TT_reference","TT_ratio_to_reference","n_cells","observed_mean_count","observed_median_count","observed_zero_prop","observed_total_count","observed_max_count","count_sd","count_cv","variance_to_mean","q95_count","q99_count","kappa_truth_cv","x2_mode","mean_x2_within_sd","min_x2_within_sd","mean_lag1_x2","beta0_star_ident","phi_ident_sd","lambda_raw_min","lambda_raw_median","lambda_raw_max","log_lambda_sd_truth","delta_log_lambda_sd_truth","delta_log_lambda_abs_mean_truth","r_region_coverage_95","r_region_rmse","r_region_mae","r_region_mean_sd","kappa_rmse","log_kappa_rmse","cor_kappa","cor_log_kappa","kappa_post_mean_cv","s4d_beta_guard_count","s4d_kappa_guard_count","s4d_lambda_input_guard_count","s4d_lambda_output_guard_count"
"S4D_SHORT_TIME_FIXED_GAMMA_T30_CONTINUOUS_X2",8,30,9,139.237037037037,0.00740740740740741,TRUE,TRUE,TRUE,FALSE,0.8,0.8,0,0.8,0.8,0.8,0,1,NA,NA,0.66034378115103,1.3745136880081,-1.88232533320233,-1.89514076692636,0.0188854692778106,-1.93293374870564,-1.89435656314016,-1.85997532216707,-0.0128154337240363,1,0.5,0.539286555855199,0.0210929045947512,0.497261129077289,0.539479673649782,0.579654670981557,0.0392865558551989,1,-0.4,-0.380399023130937,0.0192084953367958,-0.418054770955489,-0.380301806079438,-0.343347071382077,0.0196009768690635,1,0.0490658432397348,0.998706858094094,6.26042427774741e-16,15,16.0278709839556,1.02787098395557,7.95110700563942,15.2299855804179,28.6492244490939,0.148620599115987,-983.615405751202,-1254.02354987098,0.245825,0.306305555555556,13.20885,119.296000000089,0.0660819716520878,0.0435605132172097,0.914814814814815,0.0666129719019681,0.0437880058889823,0.914814814814815,0.715379857580342,0.725387078637081,0.0339805992229781,0.0216775207178279,0.456223434654295,0.66034378115103,1.3745136880081,0.894255788361098,1.24248595751475,"short_time_series",30,100,0.3,270,139.237037037037,102,0.00740740740740741,37594,960,138.193749416554,0.992507111306846,137.158279034086,425.099999999999,621.8,0.237821934796557,"continuous_time",0.969529245133164,0.759339554174127,0.419847034165247,-1.88232533320233,1.00568474774232,0.0284476793136075,1.11646022880431,1.5956910911692,1.0711736668757,0.0369355547475352,0.0230978836654603,1,3.30858512167719,2.76650661729534,5.35371578516065,0.130679776390069,0.135168498249819,0.838037769708035,0.842701142235347,0.220560478132218,0,0,0,0
