"scenario_id","rep_id","TT","n1","mean_count","zero_prop","dynamic_lambda_in_truth","lambda_sampled_in_fit","gamma_fixed_in_fit","gamma_learned_in_fit","gamma_truth_mean","gamma_mean","gamma_sd","gamma_q025","gamma_q50","gamma_q975","gamma_bias","gamma_covered","gamma_accept_rate","gamma_proposal_sd_final","lambda_truth_min","lambda_truth_max","beta0_true","beta0_mean","beta0_sd","beta0_q025","beta0_q50","beta0_q975","beta0_bias","beta0_covered","beta1_true","beta1_mean","beta1_sd","beta1_q025","beta1_q50","beta1_q975","beta1_bias","beta1_covered","beta2_true","beta2_mean","beta2_sd","beta2_q025","beta2_q50","beta2_q975","beta2_bias","beta2_covered","phi_rmse","phi_cor","phi_mean_bias","r_true_mean","r_mean","r_bias","r_q025_mean","r_q50_mean","r_q975_mean","tau_phi_mean","loglik_mean","loglik_nb_mean","phi_accept_rate","r_accept_rate_mean","beta_mean_n_reject","elapsed_sec","lambda_rmse","lambda_mae","lambda_coverage_95","log_lambda_rmse","log_lambda_mae","log_lambda_coverage_95","cor_lambda","cor_log_lambda","rmse_delta_log_lambda","mae_delta_log_lambda","cor_delta_log_lambda","lambda_truth_min.1","lambda_truth_max.1","lambda_post_mean_min","lambda_post_mean_max","stress_type","TT_short","TT_reference","TT_ratio_to_reference","n_cells","observed_mean_count","observed_median_count","observed_zero_prop","observed_total_count","observed_max_count","count_sd","count_cv","variance_to_mean","q95_count","q99_count","kappa_truth_cv","x2_mode","mean_x2_within_sd","min_x2_within_sd","mean_lag1_x2","beta0_star_ident","phi_ident_sd","lambda_raw_min","lambda_raw_median","lambda_raw_max","log_lambda_sd_truth","delta_log_lambda_sd_truth","delta_log_lambda_abs_mean_truth","r_region_coverage_95","r_region_rmse","r_region_mae","r_region_mean_sd","kappa_rmse","log_kappa_rmse","cor_kappa","cor_log_kappa","kappa_post_mean_cv","s4d_beta_guard_count","s4d_kappa_guard_count","s4d_lambda_input_guard_count","s4d_lambda_output_guard_count"
"S4D_SHORT_TIME_FIXED_GAMMA_T30_CONTINUOUS_X2",10,30,9,256.574074074074,0,TRUE,TRUE,TRUE,FALSE,0.8,0.8,0,0.8,0.8,0.8,0,1,NA,NA,0.854361708993345,1.11990885571258,-1.50644081119884,-1.49988371157702,0.0172429704185928,-1.53405461821157,-1.5000143255971,-1.46657238446518,0.00655709962181517,1,0.5,0.492591987112514,0.0189708495500466,0.456239443318837,0.492171550007041,0.530778047072573,-0.00740801288748627,1,-0.4,-0.382300654352565,0.0183405701676627,-0.41826201602885,-0.382578286482045,-0.346740316583322,0.0176993456474351,1,0.043435598580543,0.997216329646304,-3.1302121388737e-16,15,15.4677067701584,0.467706770158438,8.2239690053313,14.9417789815076,25.7828054664963,1.01144927296163,-1063.20334722351,-1396.27157983797,0.242625,0.303363888888889,13.28825,118.021999999881,0.0387686984456597,0.0306357107850248,0.948148148148148,0.0392147031765955,0.0308167396260675,0.948148148148148,0.34550711614209,0.336490244782878,0.0220392746804121,0.0161275958774705,0.0997302631648331,0.854361708993345,1.11990885571258,0.922193599394197,1.07332019573178,"short_time_series",30,100,0.3,270,256.574074074074,149,0,69275,2079,297.766169197671,1.16054659954343,345.571515121432,822.949999999999,1365.64,0.249437070117007,"continuous_time",0.968355849890112,0.731966498587249,0.42427969453568,-1.50644081119884,0.599587948250454,0.363899355111019,1.17589417838648,1.42856130423437,0.384645777171416,0.0221446428185784,0.0162976272529906,1,1.75012347255691,1.51731008983752,4.48607627338388,0.104122577070773,0.103225142972479,0.908858919157813,0.912971270083902,0.229750295213579,0,0,0,0
