"scenario_id","rep_id","TT","n1","mean_count","zero_prop","dynamic_lambda_in_truth","lambda_sampled_in_fit","gamma_fixed_in_fit","gamma_learned_in_fit","gamma_truth_mean","gamma_mean","gamma_sd","gamma_q025","gamma_q50","gamma_q975","gamma_bias","gamma_covered","gamma_accept_rate","gamma_proposal_sd_final","lambda_truth_min","lambda_truth_max","beta0_true","beta0_mean","beta0_sd","beta0_q025","beta0_q50","beta0_q975","beta0_bias","beta0_covered","beta1_true","beta1_mean","beta1_sd","beta1_q025","beta1_q50","beta1_q975","beta1_bias","beta1_covered","beta2_true","beta2_mean","beta2_sd","beta2_q025","beta2_q50","beta2_q975","beta2_bias","beta2_covered","phi_rmse","phi_cor","phi_mean_bias","r_true_mean","r_mean","r_bias","r_q025_mean","r_q50_mean","r_q975_mean","tau_phi_mean","loglik_mean","loglik_nb_mean","phi_accept_rate","r_accept_rate_mean","beta_mean_n_reject","elapsed_sec","lambda_rmse","lambda_mae","lambda_coverage_95","log_lambda_rmse","log_lambda_mae","log_lambda_coverage_95","cor_lambda","cor_log_lambda","rmse_delta_log_lambda","mae_delta_log_lambda","cor_delta_log_lambda","lambda_truth_min.1","lambda_truth_max.1","lambda_post_mean_min","lambda_post_mean_max","stress_type","TT_short","TT_reference","TT_ratio_to_reference","n_cells","observed_mean_count","observed_median_count","observed_zero_prop","observed_total_count","observed_max_count","count_sd","count_cv","variance_to_mean","q95_count","q99_count","kappa_truth_cv","x2_mode","mean_x2_within_sd","min_x2_within_sd","mean_lag1_x2","beta0_star_ident","phi_ident_sd","lambda_raw_min","lambda_raw_median","lambda_raw_max","log_lambda_sd_truth","delta_log_lambda_sd_truth","delta_log_lambda_abs_mean_truth","r_region_coverage_95","r_region_rmse","r_region_mae","r_region_mean_sd","kappa_rmse","log_kappa_rmse","cor_kappa","cor_log_kappa","kappa_post_mean_cv","s4d_beta_guard_count","s4d_kappa_guard_count","s4d_lambda_input_guard_count","s4d_lambda_output_guard_count"
"S4D_SHORT_TIME_FIXED_GAMMA_T30_CONTINUOUS_X2",6,30,9,217.725925925926,0,TRUE,TRUE,TRUE,FALSE,0.8,0.8,0,0.8,0.8,0.8,0,1,NA,NA,0.811414111282715,1.21134395649431,-1.72461652830535,-1.70551585182396,0.0192376167006094,-1.74352398627941,-1.70605756894616,-1.6677386410847,0.0191006764813944,1,0.5,0.525491958537676,0.0224040054495016,0.482547203529752,0.525055234357039,0.570299225288634,0.0254919585376756,1,-0.4,-0.398929767415534,0.0197311956918592,-0.438652399553363,-0.398757798293363,-0.359809640178005,0.00107023258446592,1,0.0320587281039806,0.999363688464019,4.18261104763297e-16,15,13.9916409458621,-1.00835905413788,7.40521436276056,13.4616293179869,23.6009102764776,0.324373488485633,-1033.22236823201,-1361.04088678058,0.254575,0.307566666666667,13.13215,117.304000000004,0.0351995057310146,0.0268631363271553,0.988888888888889,0.0351607718541321,0.0268068844208101,0.988888888888889,0.755183821096142,0.7553549054667,0.0245799150797591,0.017929763727039,0.314879376721644,0.811414111282715,1.21134395649431,0.939859143422151,1.09689654452042,"short_time_series",30,100,0.3,270,217.725925925926,136.5,0,58786,2286,265.679179581115,1.22024595119418,324.193943200447,739.899999999996,1202.37,0.263673544911266,"continuous_time",0.941697919634106,0.643721521049692,0.402199639356612,-1.72461652830535,0.845580497966404,0.194613223850334,1.14645581603112,1.41831279764585,0.684846542560025,0.0256181926281951,0.0181155172611987,0.888888888888889,4.32670058248895,3.75227486808974,4.18115391421611,0.113265201287716,0.107397657710382,0.90731783453393,0.921029371833286,0.247813209324133,0,0,0,0
