"scenario_id","rep_id","TT","n1","mean_count","zero_prop","dynamic_lambda_in_truth","lambda_sampled_in_fit","gamma_fixed_in_fit","gamma_learned_in_fit","gamma_truth_mean","gamma_mean","gamma_sd","gamma_q025","gamma_q50","gamma_q975","gamma_bias","gamma_covered","gamma_accept_rate","gamma_proposal_sd_final","lambda_truth_min","lambda_truth_max","beta0_true","beta0_mean","beta0_sd","beta0_q025","beta0_q50","beta0_q975","beta0_bias","beta0_covered","beta1_true","beta1_mean","beta1_sd","beta1_q025","beta1_q50","beta1_q975","beta1_bias","beta1_covered","beta2_true","beta2_mean","beta2_sd","beta2_q025","beta2_q50","beta2_q975","beta2_bias","beta2_covered","phi_rmse","phi_cor","phi_mean_bias","r_true_mean","r_mean","r_bias","r_q025_mean","r_q50_mean","r_q975_mean","tau_phi_mean","loglik_mean","loglik_nb_mean","phi_accept_rate","r_accept_rate_mean","beta_mean_n_reject","elapsed_sec","lambda_rmse","lambda_mae","lambda_coverage_95","log_lambda_rmse","log_lambda_mae","log_lambda_coverage_95","cor_lambda","cor_log_lambda","rmse_delta_log_lambda","mae_delta_log_lambda","cor_delta_log_lambda","lambda_truth_min","lambda_truth_max","lambda_post_mean_min","lambda_post_mean_max","oracle_lambda_fixed_in_fit","oracle_lambda_source","stress_type","sparse_beta0_shift","expected_count_multiplier","reference_mean_count","reference_zero_prop","observed_mean_count","observed_zero_prop","observed_total_count","observed_max_count","x2_mode","x2_ar","x2_innov_sd","lambda_oracle_min","lambda_oracle_max","oracle_phi_fixed_in_fit","oracle_phi_source","s4a_oracle_beta_guard_count","s4a_oracle_kappa_guard_count","s4a_oracle_lamphi_beta_guard_count","s4a_oracle_lamphi_kappa_guard_count"
"S4A_ORACLE_LAMBDA_PHI_FIXED_GAMMA_CONTINUOUS_X2_DIAGNOSTIC_T100",10,100,9,3.10777777777778,0.223333333333333,TRUE,FALSE,TRUE,FALSE,0.8,0.8,0,0.8,0.8,0.8,0,1,NA,NA,0.672952675047904,1.70989759174562,-5.85878847912896,-5.83877405842419,0.0260452202315786,-5.88932510147306,-5.83836034015334,-5.78802068109753,0.020014420704773,1,0.5,0.492238233721869,0.0249036336598273,0.443766374844186,0.492454498387147,0.540481964477708,-0.00776176627813147,1,-0.4,-0.404956592984765,0.0241341114608656,-0.451991426194668,-0.404762102892795,-0.358746038252014,-0.00495659298476503,1,2.53674775646463e-14,1,-4.03689427565092e-15,15,12.9119722350313,-2.08802776496874,4.23320242035966,11.0430731385027,32.3933019520369,1,-1520.51445367908,-1644.05539721837,NA,0.306233333333333,12.58135,126.944000000003,0,0,1,0,0,1,1,1,0,0,1,0.672952675047904,1.70989759174562,0.672952675047904,1.70989759174562,TRUE,"lambda_tilde_ident","observation_sparse_counts",-4.25,0.0142642339089993,NA,NA,3.10777777777778,0.223333333333333,2797,41,"continuous_time",0.5,0.8,0.672952675047904,1.70989759174562,TRUE,"phi_star_ident",0,0,0,0
