"scenario_id","rep_id","TT","n1","mean_count","zero_prop","dynamic_lambda_in_truth","lambda_sampled_in_fit","gamma_fixed_in_fit","gamma_learned_in_fit","gamma_truth_mean","gamma_mean","gamma_sd","gamma_q025","gamma_q50","gamma_q975","gamma_bias","gamma_covered","gamma_accept_rate","gamma_proposal_sd_final","lambda_truth_min","lambda_truth_max","beta0_true","beta0_mean","beta0_sd","beta0_q025","beta0_q50","beta0_q975","beta0_bias","beta0_covered","beta1_true","beta1_mean","beta1_sd","beta1_q025","beta1_q50","beta1_q975","beta1_bias","beta1_covered","beta2_true","beta2_mean","beta2_sd","beta2_q025","beta2_q50","beta2_q975","beta2_bias","beta2_covered","phi_rmse","phi_cor","phi_mean_bias","r_true_mean","r_mean","r_bias","r_q025_mean","r_q50_mean","r_q975_mean","tau_phi_mean","loglik_mean","loglik_nb_mean","phi_accept_rate","r_accept_rate_mean","beta_mean_n_reject","elapsed_sec","lambda_rmse","lambda_mae","lambda_coverage_95","log_lambda_rmse","log_lambda_mae","log_lambda_coverage_95","cor_lambda","cor_log_lambda","rmse_delta_log_lambda","mae_delta_log_lambda","cor_delta_log_lambda","lambda_truth_min.1","lambda_truth_max.1","lambda_post_mean_min","lambda_post_mean_max","oracle_lambda_fixed_in_fit","oracle_lambda_source","stress_type","exposure_stress_type","target_mean_exposure_multiplier","realized_mean_exposure_multiplier","realized_min_exposure_multiplier","realized_max_exposure_multiplier","reference_mean_count","reference_zero_prop","observed_mean_count","observed_zero_prop","observed_total_count","observed_max_count","reference_mean_exposure","mean_exposure","exposure_mean_ratio","exposure_cv","multiplier_cv","area_multiplier_cv","lowest_exposure_group_mean_count","lowest_exposure_group_zero_prop","highest_exposure_group_mean_count","highest_exposure_group_zero_prop","count_exposure_cor_area","lambda_oracle_min","lambda_oracle_max","count_low_exposure_n_areas","count_low_exposure_mean_exposure","count_low_exposure_mean_multiplier","count_low_exposure_mean_count","count_low_exposure_zero_prop","count_low_exposure_total_count","count_middle_exposure_n_areas","count_middle_exposure_mean_exposure","count_middle_exposure_mean_multiplier","count_middle_exposure_mean_count","count_middle_exposure_zero_prop","count_middle_exposure_total_count","count_high_exposure_n_areas","count_high_exposure_mean_exposure","count_high_exposure_mean_multiplier","count_high_exposure_mean_count","count_high_exposure_zero_prop","count_high_exposure_total_count","lambda_low_exposure_lambda_rmse","lambda_low_exposure_log_lambda_rmse","lambda_low_exposure_cor_log_lambda","lambda_middle_exposure_lambda_rmse","lambda_middle_exposure_log_lambda_rmse","lambda_middle_exposure_cor_log_lambda","lambda_high_exposure_lambda_rmse","lambda_high_exposure_log_lambda_rmse","lambda_high_exposure_cor_log_lambda","phi_low_exposure_phi_rmse","phi_low_exposure_phi_mae","phi_low_exposure_phi_cor","phi_middle_exposure_phi_rmse","phi_middle_exposure_phi_mae","phi_middle_exposure_phi_cor","phi_high_exposure_phi_rmse","phi_high_exposure_phi_mae","phi_high_exposure_phi_cor","s4b_oracle_beta_guard_count","s4b_oracle_kappa_guard_count"
"S4B_ORACLE_LAMBDA_FIXED_GAMMA_DIAGNOSTIC_T100",7,100,9,7.08888888888889,0.165555555555556,TRUE,FALSE,TRUE,FALSE,0.8,0.8,0,0.8,0.8,0.8,0,1,NA,NA,4.20716072856158e-281,1.02906146131891e+26,-8.325081040253,-1.29876410023827,0.0477290489695684,-1.39344867593194,-1.29709418712747,-1.20506963957183,7.02631694001474,0,0.5,0.496798855538049,0.0167004243238963,0.464542977903796,0.496469193975064,0.530402892371704,-0.00320114446195147,1,-0.4,-0.431333449127007,0.135383259976022,-0.627514880463404,-0.461662734814015,-0.0806988159607589,-0.0313334491270065,1,19.8835837389214,0.143461069736374,-5.9211894646675e-16,15,17.0273099317575,2.02730993175747,7.67248486357397,15.3290896507841,35.9872658290131,1.65796804212378,-4.00707700876197e+27,-1998.74208286534,0.26515,0.310411111111111,13.4163,141.222000000067,0,0,1,0,0,1,1,1,0,0,1,4.20716072856158e-281,1.02906146131891e+26,4.20716072856158e-281,1.02906146131891e+26,TRUE,"lambda_tilde_ident","low_exposure","low_heterogeneous_exposure",0.05,0.05,0.0101723614757508,0.153447287539338,185.008888888889,0.0555555555555556,7.08888888888889,0.165555555555556,6380,60,604.23034726049,28.5217794138887,0.0472034871191146,0.823174305631986,0.72552565271401,0.761025699142162,5.11333333333333,0.2,7.73666666666667,0.286666666666667,0.628594631321543,4.20716072856158e-281,1.02906146131891e+26,3,9.02884110182158,0.0248010855930132,5.11333333333333,0.2,1534,3,26.5035824309418,0.0420351065397242,8.41666666666667,0.01,2525,3,50.0329147089028,0.0831638078672626,7.73666666666667,0.286666666666667,2321,0,0,1,0,0,1,0,0,1,7.05551989932585,7.05551055705359,0.999939234027544,7.00446235986538,7.0043791013716,0.968226858138515,32.973138353932,23.4329135954665,0.631756961058483,0,465378
