"subset","n_reps","r_truth_avg","r_mean_avg","r_mean_sd","r_bias_avg","r_abs_bias_avg","r_region_coverage_95_avg","r_region_rmse_avg","r_region_mae_avg"
"all_sampled_lambda",10,3,3.19411953776228,0.150330658062908,0.194119537762284,0.216717449046018,0.922222222222222,0.607990389870382,0.439528041507249
"stable_only",10,3,3.19411953776228,0.150330658062908,0.194119537762284,0.216717449046018,0.922222222222222,0.607990389870382,0.439528041507249
"stable_plus_soft_warning",10,3,3.19411953776228,0.150330658062908,0.194119537762284,0.216717449046018,0.922222222222222,0.607990389870382,0.439528041507249
