"subset","n_reps","kappa_truth_cv_avg","reference_kappa_cv_avg","kappa_cv_increase_avg","kappa_post_mean_cv_avg","kappa_cv_bias_avg","kappa_rmse_avg","log_kappa_rmse_avg","cor_log_kappa_avg"
"all_sampled_lambda",10,0.573890847311061,0.257497100188643,0.316393747122418,0.551409008724032,-0.022481838587029,0.156077766927448,0.171159870270955,0.961213316098955
"stable_only",10,0.573890847311061,0.257497100188643,0.316393747122418,0.551409008724032,-0.022481838587029,0.156077766927448,0.171159870270955,0.961213316098955
"stable_plus_soft_warning",10,0.573890847311061,0.257497100188643,0.316393747122418,0.551409008724032,-0.022481838587029,0.156077766927448,0.171159870270955,0.961213316098955
