"subset","parameter","n_reps","mean_truth","mean_post_mean","sd_post_mean_across_reps","mean_bias","median_bias","rmse_bias","mean_abs_bias","coverage","mean_post_sd"
"all_sampled_lambda","beta0",10,-1.68435552020715,-1.68924320515604,0.239750639424363,-0.00488768494889043,-0.00589437573454745,0.0189612816316947,0.0159184355056258,1,0.0196370144288739
"all_sampled_lambda","beta1",10,0.5,0.494685878706483,0.0217590049550765,-0.00531412129351746,-0.00301288796656341,0.0213154580549833,0.0130875653741186,0.9,0.0210327949388212
"all_sampled_lambda","beta2",10,-0.4,-0.405096085084882,0.0165190218114929,-0.00509608508488247,-0.0012878858176576,0.0164790884650846,0.0126812220246268,1,0.0200908220435204
"stable_only","beta0",10,-1.68435552020715,-1.68924320515604,0.239750639424363,-0.00488768494889043,-0.00589437573454745,0.0189612816316947,0.0159184355056258,1,0.0196370144288739
"stable_only","beta1",10,0.5,0.494685878706483,0.0217590049550765,-0.00531412129351746,-0.00301288796656341,0.0213154580549833,0.0130875653741186,0.9,0.0210327949388212
"stable_only","beta2",10,-0.4,-0.405096085084882,0.0165190218114929,-0.00509608508488247,-0.0012878858176576,0.0164790884650846,0.0126812220246268,1,0.0200908220435204
"stable_plus_soft_warning","beta0",10,-1.68435552020715,-1.68924320515604,0.239750639424363,-0.00488768494889043,-0.00589437573454745,0.0189612816316947,0.0159184355056258,1,0.0196370144288739
"stable_plus_soft_warning","beta1",10,0.5,0.494685878706483,0.0217590049550765,-0.00531412129351746,-0.00301288796656341,0.0213154580549833,0.0130875653741186,0.9,0.0210327949388212
"stable_plus_soft_warning","beta2",10,-0.4,-0.405096085084882,0.0165190218114929,-0.00509608508488247,-0.0012878858176576,0.0164790884650846,0.0126812220246268,1,0.0200908220435204
