"subset","n_reps","reps","mean_count_avg","zero_prop_avg","total_count_sum","max_count_max","count_cv_avg","reference_count_cv_avg","count_cv_increase_avg","variance_to_mean_avg","reference_variance_to_mean_avg","variance_to_mean_increase_avg","beta0_mean_avg","beta1_mean_avg","beta1_mean_sd","beta2_mean_avg","beta2_mean_sd","beta0_coverage","beta1_coverage","beta2_coverage","r_truth_avg","r_mean_avg","r_mean_sd","r_bias_avg","r_abs_bias_avg","r_region_coverage_95_avg","phi_rmse_avg","phi_cor_avg","lambda_rmse_avg","lambda_rmse_median","log_lambda_rmse_avg","log_lambda_rmse_median","cor_log_lambda_avg","kappa_truth_cv_avg","reference_kappa_cv_avg","kappa_cv_increase_avg","kappa_post_mean_cv_avg","kappa_cv_bias_avg","kappa_rmse_avg","log_kappa_rmse_avg","cor_log_kappa_avg","beta_guard_total","kappa_guard_total","lambda_input_guard_total","lambda_output_guard_total"
"all_sampled_lambda",10,"1,2,3,4,5,6,7,8,9,10",203.815222222222,0.00433333333333334,1834337,4502,1.30355104132326,1.08947718765186,0.214073853671402,353.499772654103,254.213539898568,99.2862327555355,-1.68924320515604,0.494685878706483,0.0217590049550765,-0.405096085084882,0.0165190218114929,1,0.9,1,3,3.19411953776228,0.150330658062908,0.194119537762284,0.216717449046018,0.922222222222222,0.0499820423648326,0.994078229761513,0.0743383563996675,0.075109524469201,0.0745483932672647,0.0715673646959496,0.68635054691807,0.573890847311061,0.257497100188643,0.316393747122418,0.551409008724032,-0.022481838587029,0.156077766927448,0.171159870270955,0.961213316098955,0,0,0,0
"stable_only",10,"1,2,3,4,5,6,7,8,9,10",203.815222222222,0.00433333333333334,1834337,4502,1.30355104132326,1.08947718765186,0.214073853671402,353.499772654103,254.213539898568,99.2862327555355,-1.68924320515604,0.494685878706483,0.0217590049550765,-0.405096085084882,0.0165190218114929,1,0.9,1,3,3.19411953776228,0.150330658062908,0.194119537762284,0.216717449046018,0.922222222222222,0.0499820423648326,0.994078229761513,0.0743383563996675,0.075109524469201,0.0745483932672647,0.0715673646959496,0.68635054691807,0.573890847311061,0.257497100188643,0.316393747122418,0.551409008724032,-0.022481838587029,0.156077766927448,0.171159870270955,0.961213316098955,0,0,0,0
"stable_plus_soft_warning",10,"1,2,3,4,5,6,7,8,9,10",203.815222222222,0.00433333333333334,1834337,4502,1.30355104132326,1.08947718765186,0.214073853671402,353.499772654103,254.213539898568,99.2862327555355,-1.68924320515604,0.494685878706483,0.0217590049550765,-0.405096085084882,0.0165190218114929,1,0.9,1,3,3.19411953776228,0.150330658062908,0.194119537762284,0.216717449046018,0.922222222222222,0.0499820423648326,0.994078229761513,0.0743383563996675,0.075109524469201,0.0745483932672647,0.0715673646959496,0.68635054691807,0.573890847311061,0.257497100188643,0.316393747122418,0.551409008724032,-0.022481838587029,0.156077766927448,0.171159870270955,0.961213316098955,0,0,0,0
