"scenario","rep","sampler","baseline_analysis_status","fit_file","beta0_bias","beta1_bias","beta2_bias","beta0_rmse","beta1_rmse","beta2_rmse","beta0_coverage95","beta1_coverage95","beta2_coverage95","ess_per_sec_beta0","ess_per_sec_beta1","ess_per_sec_beta2","rhat","baseline_logrisk_bias","baseline_logrisk_rmse","baseline_logrisk_coverage95","loglambda_bias","loglambda_rmse","loglambda_coverage95","ppc_mean_bias","ppc_mean_rmse","ppc_coverage90","ppc_coverage95","observed_zero_prop","predicted_zero_prop","logkappa_eta_cor_mean","logkappa_eta_abs_cor_mean","logkappa_eta_cor_sd","logkappa_eta_slope_mean"
"S1","rep20","old_kappa_conditioned","analysis_ok_with_omega_warning","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S1_rep20_full_fit.rds",0.0120573882892021,-0.0102690636700508,0.00348727575498375,0.0151520645003376,0.013985076205194,0.0105769745414875,1,1,1,0.920029328116881,0.270934608546149,0.276472890797004,NA,0.0120573882892022,0.0290022415788388,0.946666666666667,0,0,1,0.184556111111109,48.0357297403222,0.907777777777778,0.963333333333333,0,1.11111111111111e-06,-0.00771670085161073,0.0266589415693936,0.032899466702336,-0.00267648353325366
"S2","rep01","old_kappa_conditioned","analysis_ok","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep01_full_fit.rds",-0.00256409760304854,-0.0102395938911459,0.00363133273509153,0.00977756807815027,0.0138460105283174,0.0107700800223445,1,1,1,0.798175762881875,0.240876554595821,0.0910949315354933,NA,-0.00256409760304835,0.027840255267116,0.937777777777778,3.20663634534313e-17,0.0572542979990616,0.908888888888889,1.35229777777778,51.8894364229047,0.916666666666667,0.966666666666667,0,1.11111111111111e-06,0.00288344426377981,0.0264538492033447,0.0328760015413938,0.00124679395760519
"S2","rep02","old_kappa_conditioned","analysis_ok","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep02_full_fit.rds",-0.00157493233025785,-0.0124511102970919,-0.0157879456204543,0.00891937828542393,0.0156410079168334,0.0185253751677256,1,1,1,1.03980557642291,0.185550261333677,0.194904019326653,NA,-0.00157493233025811,0.0284604432201528,0.955555555555556,-2.7740155851398e-17,0.0455180183765303,0.935555555555556,0.867859444444444,53.000113153168,0.92,0.963333333333333,0,0,0.0186405804895565,0.0310638022748813,0.0337348498584342,0.00694009985460495
"S2","rep03","old_kappa_conditioned","analysis_ok","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep03_full_fit.rds",0.00293082230653874,-3.89913379755802e-06,-0.00988728945134887,0.00990463868253615,0.00956105809634558,0.0143217379131553,1,1,1,0.591132408701297,0.10985013160592,0.137288918878707,NA,0.00293082230653852,0.0331842695177396,0.946666666666667,-4.53726562494378e-17,0.0384845967539133,0.983333333333333,1.66758944444445,79.1899850393186,0.914444444444444,0.96,0,1.11111111111111e-06,-0.00899612589415478,0.0278210879495623,0.0336977520227495,-0.00330917836515736
"S2","rep04","old_kappa_conditioned","analysis_ok_with_omega_warning","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep04_full_fit.rds",-0.00505518434617303,0.00436335856458758,-0.0107568313164555,0.0107098016997549,0.0116456614760855,0.0149002111124139,1,1,1,1.18646544202247,0.149361288787309,0.173889113331027,NA,-0.00505518434617292,0.0308833970709418,0.987777777777778,5.435466891394e-18,0.0475181862674201,0.944444444444444,-0.0398572222222224,59.9264272720563,0.924444444444444,0.966666666666667,0,4.44444444444444e-06,-0.00863932610755441,0.027137082891988,0.032952746125585,-0.00319060010612051
"S2","rep05","old_kappa_conditioned","analysis_ok_with_omega_warning","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep05_full_fit.rds",0.011035782537328,-0.0127055654741302,0.00221445717389479,0.0146655889177344,0.0163947778928867,0.0102001717787013,1,1,1,0.668692552089454,0.105849200977967,0.146881504343039,NA,0.0110357825373282,0.029387242486365,0.993333333333333,-1.16689065817373e-17,0.0474648094081743,0.923333333333333,-1.46178944444444,118.551273636214,0.915555555555556,0.963333333333333,0,0,-0.00943673184314879,0.0279885512470627,0.033316076535286,-0.0029592270589728
"S2","rep06","old_kappa_conditioned","analysis_ok_with_omega_warning","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep06_full_fit.rds",-0.0112079811277217,0.00731195433425536,0.00251002338345369,0.0145585310240749,0.0129719388602374,0.0100689127155687,1,1,1,0.98017196124574,0.122379486517089,0.199559053716249,NA,-0.0112079811277218,0.0260814715536956,1,-2.45212800681966e-17,0.0399014525300165,0.978888888888889,0.12278611111111,71.0477007902535,0.925555555555556,0.966666666666667,0,0,-0.00747307312182463,0.0271203477663786,0.0334942049441837,-0.0027160518832839
"S2","rep07","old_kappa_conditioned","analysis_ok_with_omega_warning","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep07_full_fit.rds",0.00931126817955286,0.000276148778814655,0.00936068410255236,0.0129335186312536,0.00943180698281438,0.0134297299486496,1,1,1,0.894935608435825,0.15376479680847,0.119441907293785,NA,0.00931126817955327,0.021235937917763,1,-1.32609972385783e-18,0.0510139508284495,0.96,1.06619666666667,82.0077232859198,0.922222222222222,0.964444444444444,0,1.22222222222222e-05,-0.00294078306698653,0.024113833010917,0.0299797001650631,-0.000908383378785302
"S2","rep08","old_kappa_conditioned","analysis_ok","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep08_full_fit.rds",0.00310028206535695,0.0152878097543561,0.00437518876587412,0.00984253638995521,0.0184173528179691,0.0107589478042202,1,1,1,1.27334104213639,0.127708317250532,0.169598615721396,NA,0.00310028206535695,0.0283980803900962,1,1.02849827420136e-17,0.0494151596022363,0.94,0.493780555555555,64.1500554632284,0.921111111111111,0.965555555555556,0,5.55555555555556e-07,0.00474687173291711,0.0249463281484621,0.0310417372072965,0.0019748717845781
"S2","rep09","old_kappa_conditioned","analysis_ok","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep09_full_fit.rds",-0.0019167075844313,-0.0113665996182034,-0.00449697998635229,0.00966905949641488,0.0163580581882621,0.0098447748598957,1,1,1,0.994999441086408,0.121096950445457,0.288334282072969,NA,-0.00191670758443086,0.0304311423491823,0.998888888888889,2.8711600997945e-17,0.0476887717621773,0.953333333333333,0.143111666666667,59.1452755908163,0.924444444444444,0.967777777777778,0,9.44444444444444e-06,-0.00430611649879229,0.0267028267868249,0.0334270529211004,-0.00124444926146738
"S2","rep10","old_kappa_conditioned","analysis_ok","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep10_full_fit.rds",0.00703473401203758,0.028409590093626,0.00793455645943053,0.0117851516869614,0.0306700003799773,0.0134247591007107,1,0,1,1.04999825894841,0.172514326158377,0.21807942965963,NA,0.00703473401203727,0.0535324057385802,0.727777777777778,7.40148683083438e-18,0.0537568830923107,0.921111111111111,-0.024412777777775,68.8715416459291,0.916666666666667,0.967777777777778,0,5.55555555555556e-07,0.0134298163691914,0.0295820509869469,0.0344527223407031,0.00486153231487584
"S2","rep11","old_kappa_conditioned","analysis_ok_with_omega_warning","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep11_full_fit.rds",-0.0102098327674667,-0.010159985511753,0.00056977995357671,0.0136446155879158,0.0143688880704179,0.010413475613671,1,1,1,0.850785853932857,0.0967819667261879,0.122026443136235,NA,-0.0102098327674665,0.0231145995979278,1,3.50645438610779e-17,0.0388358126524877,0.99,-0.501573333333333,62.7461096023269,0.917777777777778,0.96,0,0,-0.000486417819818206,0.0271262989763205,0.0339766806163557,-2.80032546855907e-05
"S2","rep12","old_kappa_conditioned","analysis_ok_with_omega_warning","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep12_full_fit.rds",0.00815509809401149,-0.00904591902603785,-0.00993982045406611,0.0124923758635976,0.0144164111247836,0.0143193585260814,1,1,1,0.824610140171989,0.177967505668498,0.146000093731245,NA,0.00815509809401181,0.0245038266769364,1,-4.08006961549745e-17,0.0450435114970173,0.931111111111111,-0.554099444444449,81.0747185667658,0.926666666666667,0.964444444444444,0,0,-0.0118534576455522,0.0293596338311597,0.0340549272565567,-0.00415033113585562
"S2","rep13","old_kappa_conditioned","analysis_ok","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep13_full_fit.rds",0.00315371810533649,0.0107340722193957,0.0130234705236066,0.00990609295797749,0.0151828457763377,0.0168437681173808,1,1,1,1.00408402787167,0.155144731793531,0.185188675525191,NA,0.00315371810533693,0.0238352522942131,1,3.96904731303493e-17,0.049427452897248,0.943333333333333,-0.272991111111113,67.117052461891,0.925555555555556,0.968888888888889,0,1.11111111111111e-06,-0.0048858562352159,0.0274455036811648,0.0340664070017058,-0.00165207146217963
"S2","rep14","old_kappa_conditioned","analysis_ok_with_omega_warning","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep14_full_fit.rds",0.0033678842206406,0.0132754490583241,-0.00103938571157419,0.00969142686219747,0.0160846403417742,0.009138909178496,1,1,1,0.91990611997593,0.181470317028715,0.14991053381359,NA,0.00336788422064051,0.0259351322462036,0.941111111111111,4.62053235179067e-17,0.0379254339822389,0.977777777777778,0.842608333333334,78.5793604154442,0.915555555555556,0.954444444444444,0,1.11111111111111e-06,0.00911555963170322,0.0268412972744851,0.0325008184123414,0.00336069305615264
"S2","rep15","old_kappa_conditioned","analysis_ok_with_omega_warning","analysis_collab_diagnostics/old_sampler_full_fits/old_aligned_S2_rep15_full_fit.rds",0.00758176987067194,0.00900591615927848,-0.00328244399293021,0.0115305242367024,0.0133278392589516,0.00972340222323708,1,1,1,0.74220704137388,0.16023489883347,0.112675361699214,NA,0.00758176987067182,0.0255625967543299,0.998888888888889,-7.23186942429442e-18,0.0473048124910155,0.922222222222222,0.173074444444444,66.338264519117,0.926666666666667,0.962222222222222,0,0,0.00477261314790249,0.0249208118354064,0.0309996790458255,0.00164779364384972
