"subset","n_reps","reps","mean_count_avg","zero_prop_avg","reference_mean_count_avg","total_count_sum","max_count_max","x2_confounding_strength_avg","x2_phi_abs_cell_cor_avg","x2_phi_abs_area_mean_cor_avg","reference_x2_phi_abs_cell_cor_avg","reference_x2_phi_abs_area_mean_cor_avg","beta0_mean_avg","beta1_mean_avg","beta1_mean_sd","beta2_mean_avg","beta2_mean_sd","beta0_coverage","beta1_coverage","beta2_coverage","r_truth_avg","r_mean_avg","r_mean_sd","r_bias_avg","r_abs_bias_avg","r_region_coverage_95_avg","phi_rmse_avg","phi_cor_avg","lambda_rmse_avg","lambda_rmse_median","log_lambda_rmse_avg","log_lambda_rmse_median","cor_log_lambda_avg","kappa_truth_cv_avg","kappa_post_mean_cv_avg","kappa_cv_bias_avg","kappa_rmse_avg","log_kappa_rmse_avg","cor_log_kappa_avg","beta_guard_total","kappa_guard_total","lambda_input_guard_total","lambda_output_guard_total"
"all_sampled_lambda",10,"1,2,3,4,5,6,7,8,9,10",203.971777777778,0.000888888888888889,204.071,1835746,2749,0.75,0.574675094872445,0.975606119494843,0.0548919315302317,0.306483214572718,-1.56592975245262,0.498187123711407,0.0119798133166231,-0.397652555189357,0.00944232643300023,1,0.9,1,15,15.2861156551508,0.537576074448471,0.28611565515075,0.48711973043149,0.977777777777778,0.0277658978588882,0.998639488964853,0.057159752722389,0.053952529421501,0.056127637807328,0.0522311032245379,0.839297390727281,0.257497100188643,0.235031634701534,-0.022465465487109,0.104521251574371,0.107342743167064,0.911907794243044,0,0,0,0
"stable_only",10,"1,2,3,4,5,6,7,8,9,10",203.971777777778,0.000888888888888889,204.071,1835746,2749,0.75,0.574675094872445,0.975606119494843,0.0548919315302317,0.306483214572718,-1.56592975245262,0.498187123711407,0.0119798133166231,-0.397652555189357,0.00944232643300023,1,0.9,1,15,15.2861156551508,0.537576074448471,0.28611565515075,0.48711973043149,0.977777777777778,0.0277658978588882,0.998639488964853,0.057159752722389,0.053952529421501,0.056127637807328,0.0522311032245379,0.839297390727281,0.257497100188643,0.235031634701534,-0.022465465487109,0.104521251574371,0.107342743167064,0.911907794243044,0,0,0,0
"stable_plus_soft_warning",10,"1,2,3,4,5,6,7,8,9,10",203.971777777778,0.000888888888888889,204.071,1835746,2749,0.75,0.574675094872445,0.975606119494843,0.0548919315302317,0.306483214572718,-1.56592975245262,0.498187123711407,0.0119798133166231,-0.397652555189357,0.00944232643300023,1,0.9,1,15,15.2861156551508,0.537576074448471,0.28611565515075,0.48711973043149,0.977777777777778,0.0277658978588882,0.998639488964853,0.057159752722389,0.053952529421501,0.056127637807328,0.0522311032245379,0.839297390727281,0.257497100188643,0.235031634701534,-0.022465465487109,0.104521251574371,0.107342743167064,0.911907794243044,0,0,0,0
