"subset","n_reps","confounding_strength_avg","x2_phi_abs_cell_cor_avg","x2_phi_abs_cell_cor_min","x2_phi_abs_cell_cor_max","x2_phi_abs_area_mean_cor_avg","x2_phi_abs_area_mean_cor_min","x2_phi_abs_area_mean_cor_max","reference_x2_phi_abs_cell_cor_avg","reference_x2_phi_abs_area_mean_cor_avg","confounded_minus_reference_cell_cor","confounded_minus_reference_area_cor","x2_sd_avg","x2_empirical_ar1_mean_avg","x2_binary_like_prop_max","beta0_shift_avg"
"all_sampled_lambda",10,0.75,0.574675094872445,0.507405497232872,0.621145935726548,0.975606119494843,0.95222777581244,0.987343152951353,0.0548919315302317,0.306483214572718,0.519783163342213,0.669122904922125,1,0.477647014172866,0,0.119485237091872
"stable_only",10,0.75,0.574675094872445,0.507405497232872,0.621145935726548,0.975606119494843,0.95222777581244,0.987343152951353,0.0548919315302317,0.306483214572718,0.519783163342213,0.669122904922125,1,0.477647014172866,0,0.119485237091872
"stable_plus_soft_warning",10,0.75,0.574675094872445,0.507405497232872,0.621145935726548,0.975606119494843,0.95222777581244,0.987343152951353,0.0548919315302317,0.306483214572718,0.519783163342213,0.669122904922125,1,0.477647014172866,0,0.119485237091872
