"rep_id","scenario_id","region","truth","mean","q025","q50","q975","bias","covered","fit_status","nonfailed","stable_fit"
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,15,14.5403534395948,3.63486069053625,11.7849778521392,41.0502962590494,-0.459646560405218,1,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,15,22.7311565431128,7.2938639998102,19.9368776549867,53.2886195334097,7.73115654311279,1,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,15,10.5491618610194,3.19114078717306,8.48074126182962,30.0200415064874,-4.4508381389806,1,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,15,10.188002474957,0.366242226369432,7.14771451012431,35.482030089155,-4.81199752504295,1,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,15,14.0417169289428,2.23667411941062,11.0361540989151,42.3801606814338,-0.958283071057172,1,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,15,7.50310456952677,3.38388345689789,6.64760960941994,16.7078799916149,-7.49689543047323,1,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,15,9.63674182962702,3.2508558357849,7.86130527878016,27.5757717915983,-5.36325817037298,1,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,15,18.3390509531811,4.1954460623982,15.3116391236778,50.7329697355458,3.33905095318113,1,"numerical_instability",FALSE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,15,18.2178451205787,5.80929683713367,15.8384331105499,44.1262455095973,3.21784512057875,1,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,15,11.1885356621698,1.74313819098707,8.29176216421039,36.7320378814485,-3.81146433783023,1,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,15,16.0046564600849,8.23500139308503,14.8837097471469,30.5187956436595,1.00465646008487,1,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,15,14.0009724417081,3.19595688964943,11.0094721261332,40.7148575902796,-0.999027558291919,1,"soft_warning",TRUE,FALSE
5,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,15,9.19112872223623,3.88306227604533,8.01804792899205,21.5879156630577,-5.80887127776377,1,"soft_warning",TRUE,FALSE
