"rep_id","scenario_id","region","truth","mean","q025","q50","q975","bias","covered","fit_status","nonfailed","stable_fit"
3,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,0.317356147648371,-0.387434669882921,-1.42235645518853,-0.417521625214158,0.698199406840661,-0.704790817531292,1,"stable",TRUE,TRUE
3,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,0.661184550264553,-0.0935457089510332,-1.10578635667487,-0.13208980330714,0.965898263406382,-0.754730259215586,1,"stable",TRUE,TRUE
3,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,0.343361246310686,-0.147496790155297,-1.16667125751457,-0.185660507585797,0.916051058065495,-0.490858036465983,1,"stable",TRUE,TRUE
3,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,-2.45034750449489,-3.2798426565045,-4.36209754807857,-3.31048590403053,-2.10493902629463,-0.829495152009604,1,"stable",TRUE,TRUE
3,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,0.609152638927218,2.02272602968379,-0.0886750070435993,2.08984665965553,4.05224063815919,1.41357339075657,1,"stable",TRUE,TRUE
3,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,-0.139521198964856,1.03375359895145,-1.0984343519856,1.10950626509739,3.07274065847817,1.17327479791631,1,"stable",TRUE,TRUE
3,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,0.308878848793416,-0.246863637192144,-1.27495711126648,-0.2828778812722,0.812711221519989,-0.55574248598556,1,"stable",TRUE,TRUE
3,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,0.42989745136099,1.8069124344826,-0.311108279766485,1.87448626296317,3.82961001058315,1.37701498312161,1,"stable",TRUE,TRUE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,0.640906096581687,3.62748284761104,2.29469948493033,3.88261855736228,4.6372726032557,2.98657675102935,0,"numerical_instability",FALSE,FALSE
4,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,0.355494350189233,3.14090797841017,1.79246674331906,3.38754952991104,4.17486829811878,2.78541362822093,0,"numerical_instability",FALSE,FALSE
