"scenario","rep","sampler","baseline_analysis_status","fit_file","beta0_bias","beta1_bias","beta2_bias","beta0_rmse","beta1_rmse","beta2_rmse","beta0_coverage95","beta1_coverage95","beta2_coverage95","ess_per_sec_beta0","ess_per_sec_beta1","ess_per_sec_beta2","rhat","baseline_logrisk_bias","baseline_logrisk_rmse","baseline_logrisk_coverage95","loglambda_bias","loglambda_rmse","loglambda_coverage95","ppc_mean_bias","ppc_mean_rmse","ppc_coverage90","ppc_coverage95","observed_zero_prop","predicted_zero_prop","logkappa_eta_cor_mean","logkappa_eta_abs_cor_mean","logkappa_eta_cor_sd","logkappa_eta_slope_mean"
"S1","rep11","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s1_baseline_only/S1_BASELINE_VALIDATION_T100/fit_S1_baseline_rep11.rds",-0.00790135744090881,0.011450823707342,-0.00818553467485461,0.0122287336041705,0.0146765767847368,0.0121201074108115,1,1,1,27.817012993708,18.7470588332109,20.3921487364753,NA,-0.00790135744090857,0.0287559796624022,0.963333333333333,0,0,1,-0.129803333333335,57.8354656584522,0.921111111111111,0.965555555555556,0,0,NA,NA,NA,NA
"S1","rep12","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s1_baseline_only/S1_BASELINE_VALIDATION_T100/fit_S1_baseline_rep12.rds",-0.00599009608529744,-0.00895163948217204,0.00286672309972441,0.0110577822486608,0.0128231144933951,0.0100081100661155,1,1,1,27.3996299323153,18.4638024795468,17.9552257665672,NA,-0.00599009608529725,0.0268153075402376,0.917777777777778,0,0,1,0.00688111111111179,82.2819992620973,0.904444444444444,0.962222222222222,0,0,NA,NA,NA,NA
"S1","rep13","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s1_baseline_only/S1_BASELINE_VALIDATION_T100/fit_S1_baseline_rep13.rds",0.00773777727411984,0.00254227975862897,0.01452996212376,0.0118472470092906,0.00911391644932457,0.0170595049181995,1,1,1,22.8895322297938,18.8918070205352,17.0182959794493,NA,0.00773777727412018,0.0396996753392624,0.8,0,0,1,1.54307111111111,68.492699377168,0.921111111111111,0.965555555555556,0,2.22222222222222e-06,NA,NA,NA,NA
"S1","rep14","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s1_baseline_only/S1_BASELINE_VALIDATION_T100/fit_S1_baseline_rep14.rds",-0.00302723181099629,0.00481220822290662,-0.00105718395383486,0.00935075925011134,0.00987401725308738,0.00851472852848978,1,1,1,29.2295624211871,17.6135504671225,16.9215912713281,NA,-0.00302723181099665,0.0365994072729576,0.896666666666667,0,0,1,0.0676955555555541,83.2213481090172,0.912222222222222,0.957777777777778,0,0,NA,NA,NA,NA
"S1","rep15","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s1_baseline_only/S1_BASELINE_VALIDATION_T100/fit_S1_baseline_rep15.rds",0.00194124665898343,-0.000949213497928592,-0.0109454601334023,0.00927653183312335,0.00948296785721971,0.0142751637450417,1,1,1,27.1680088057571,17.2492384183309,18.2395140989735,NA,0.00194124665898341,0.0272591392132062,0.973333333333333,0,0,1,0.125374444444446,61.7702751873873,0.905555555555556,0.957777777777778,0,0,NA,NA,NA,NA
"S1","rep16","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s1_baseline_only/S1_BASELINE_VALIDATION_T100/fit_S1_baseline_rep16.rds",-0.0212443176906074,0.00524531605178125,-0.00163650905534912,0.0234712628777722,0.0112286019759969,0.00975800929889138,0,1,1,27.2835798058644,17.9651931457163,19.7475112183534,NA,-0.0212443176906075,0.0331298541103365,0.926666666666667,0,0,1,0.572845555555556,63.3649690898072,0.918888888888889,0.954444444444444,0,0,NA,NA,NA,NA
"S1","rep17","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s1_baseline_only/S1_BASELINE_VALIDATION_T100/fit_S1_baseline_rep17.rds",-0.0176204809039282,-0.0129903179102938,0.0163866758813727,0.0197745805199833,0.0158643586235692,0.0187459817400534,0,1,1,32.7556659376568,21.8210534529971,16.5625733695435,NA,-0.017620480903928,0.0417345154591197,0.806666666666667,0,0,1,0.113808888888889,64.9998326174084,0.913333333333333,0.953333333333333,0,0,NA,NA,NA,NA
"S1","rep18","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s1_baseline_only/S1_BASELINE_VALIDATION_T100/fit_S1_baseline_rep18.rds",0.00627295474606071,0.0146825635228054,-0.0106710089915047,0.0112137018229816,0.0173464238643101,0.0142849579404359,1,1,1,29.1186190136124,20.2276751646689,17.8858598009323,NA,0.0062729547460608,0.0410903491501243,0.884444444444444,0,0,1,-1.10758111111111,89.1007845561356,0.911111111111111,0.957777777777778,0,0,NA,NA,NA,NA
"S1","rep19","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s1_baseline_only/S1_BASELINE_VALIDATION_T100/fit_S1_baseline_rep19.rds",0.00189520420908362,0.00376481163184772,-0.0172190264929518,0.00981802013283615,0.0111109150253588,0.0199561794176052,1,1,1,32.3645816466595,15.2778762500969,18.0216652495001,NA,0.00189520420908331,0.0385306941641143,0.886666666666667,0,0,1,0.0940688888888906,53.1562125555946,0.913333333333333,0.955555555555556,0,0,NA,NA,NA,NA
"S1","rep20","revised_kappa_collapsed","analysis_ok","/Users/chenghanyu/Dropbox/academia/research/msstnb-code/output_s1_baseline_only/S1_BASELINE_VALIDATION_T100/fit_S1_baseline_rep20.rds",0.0108613069920365,-0.00951217244228403,0.00336409516930269,0.0144258993981171,0.0137037644559302,0.0102578432386661,1,1,1,31.8672509084362,17.1281826107382,17.409760125124,NA,0.0108613069920365,0.0283483215088009,0.942222222222222,0,0,1,-0.143196666666668,47.8023305988665,0.91,0.963333333333333,0,0,NA,NA,NA,NA
