"scenario_id","n_reps","n_stable","n_soft_warning","n_numerical_instability","stable_rate","numerical_instability_rate","TT_short","TT_reference","TT_ratio_to_reference","n_cells_avg","mean_count_avg","zero_prop_avg","beta1_mean_avg","beta2_mean_avg","r_mean_avg","log_lambda_rmse_avg","cor_log_lambda_avg","cor_delta_log_lambda_avg","log_kappa_rmse_avg","cor_log_kappa_avg","total_beta_guards","total_kappa_guards","total_lambda_input_guards","total_lambda_output_guards","main_interpretation"
"S4D_SHORT_TIME_FIXED_GAMMA_T30",10,10,0,0,1,0,30,100,0.3,270,204.927407407407,0,0.49418822402311,-0.385508659861705,16.1136294516742,0.050281694217142,0.478816365256905,0.133183370714939,0.116436127176102,0.897707642473935,0,0,0,0,"T = 30 reduces temporal replication without creating sparse counts or numerical instability; lambda RMSE remains low but path-shape correlations are weaker."
