"subset","n","TT_short_avg","TT_reference_avg","TT_ratio_to_reference_avg","n_cells_avg","mean_count_avg","mean_count_min","mean_count_max","median_count_avg","zero_prop_avg","total_count_sum","total_count_avg","count_cv_avg","count_cv_sd","variance_to_mean_avg","q95_count_avg","q99_count_avg","max_count_avg","max_count_max","beta0_mean_avg","beta0_mean_sd","beta1_mean_avg","beta1_mean_sd","beta2_mean_avg","beta2_mean_sd","r_true_mean_avg","r_mean_avg","r_mean_sd","r_region_coverage_95_avg","r_region_rmse_avg","r_region_mae_avg","phi_rmse_avg","phi_mae_avg","phi_cor_avg","lambda_rmse_avg","log_lambda_rmse_avg","cor_log_lambda_avg","cor_delta_log_lambda_avg","lambda_coverage_95_avg","log_lambda_sd_truth_avg","delta_log_lambda_sd_truth_avg","delta_log_lambda_abs_mean_truth_avg","kappa_truth_cv_avg","kappa_post_mean_cv_avg","kappa_cv_bias_avg","kappa_rmse_avg","log_kappa_rmse_avg","cor_kappa_avg","cor_log_kappa_avg","beta_guard_total","kappa_guard_total","lambda_input_guard_total","lambda_output_guard_total"
"all_sampled_lambda",10,30,100,0.3,270,204.927407407407,157.896296296296,243.203703703704,137.05,0,553304,55330.4,1.01168463662261,0.180524785697543,214.55429703691,587.364999999999,1005.938,1426.5,1749,-1.57763005860496,0.202626641542431,0.49418822402311,0.0285321214182374,-0.385508659861705,0.246279898457282,15,16.1136294516742,1.24683158685345,0.955555555555556,4.36764750339767,3.53071616550259,0.195064616770982,NA,0.882340604574868,0.0509116094562222,0.050281694217142,0.478816365256905,0.133183370714939,0.933703703703704,0.492504713494643,0.0263561156291875,0.0183958321165156,0.261251518902336,0.235366478577219,-0.0258850403251167,0.113383388034481,0.116436127176102,0.900590679676381,0.897707642473935,0,0,0,0
"stable_only",10,30,100,0.3,270,204.927407407407,157.896296296296,243.203703703704,137.05,0,553304,55330.4,1.01168463662261,0.180524785697543,214.55429703691,587.364999999999,1005.938,1426.5,1749,-1.57763005860496,0.202626641542431,0.49418822402311,0.0285321214182374,-0.385508659861705,0.246279898457282,15,16.1136294516742,1.24683158685345,0.955555555555556,4.36764750339767,3.53071616550259,0.195064616770982,NA,0.882340604574868,0.0509116094562222,0.050281694217142,0.478816365256905,0.133183370714939,0.933703703703704,0.492504713494643,0.0263561156291875,0.0183958321165156,0.261251518902336,0.235366478577219,-0.0258850403251167,0.113383388034481,0.116436127176102,0.900590679676381,0.897707642473935,0,0,0,0
"stable_plus_soft_warning",10,30,100,0.3,270,204.927407407407,157.896296296296,243.203703703704,137.05,0,553304,55330.4,1.01168463662261,0.180524785697543,214.55429703691,587.364999999999,1005.938,1426.5,1749,-1.57763005860496,0.202626641542431,0.49418822402311,0.0285321214182374,-0.385508659861705,0.246279898457282,15,16.1136294516742,1.24683158685345,0.955555555555556,4.36764750339767,3.53071616550259,0.195064616770982,NA,0.882340604574868,0.0509116094562222,0.050281694217142,0.478816365256905,0.133183370714939,0.933703703703704,0.492504713494643,0.0263561156291875,0.0183958321165156,0.261251518902336,0.235366478577219,-0.0258850403251167,0.113383388034481,0.116436127176102,0.900590679676381,0.897707642473935,0,0,0,0
"numerical_instability",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
