"subset","n","r_truth_avg","r_mean_avg","r_q025_avg","r_q50_avg","r_q975_avg","r_bias_avg","r_abs_bias_avg","r_covered_avg","r_region_coverage_95_avg","r_region_rmse_avg","r_region_mae_avg","r_truth_sd","r_mean_sd","r_q025_sd","r_q50_sd","r_q975_sd","r_bias_sd","r_abs_bias_sd","r_covered_sd","r_region_coverage_95_sd","r_region_rmse_sd","r_region_mae_sd"
"all_sampled_lambda",10,15,16.1136294516742,NA,NA,NA,1.11362945167418,1.28827563805576,NA,0.955555555555556,4.36764750339767,3.53071616550259,0,1.24683158685345,NA,NA,NA,1.24683158685345,1.04331019218538,NA,0.0776895443089,1.31556477973381,1.34751964118684
"stable_only",10,15,16.1136294516742,NA,NA,NA,1.11362945167418,1.28827563805576,NA,0.955555555555556,4.36764750339767,3.53071616550259,0,1.24683158685345,NA,NA,NA,1.24683158685345,1.04331019218538,NA,0.0776895443089,1.31556477973381,1.34751964118684
"stable_plus_soft_warning",10,15,16.1136294516742,NA,NA,NA,1.11362945167418,1.28827563805576,NA,0.955555555555556,4.36764750339767,3.53071616550259,0,1.24683158685345,NA,NA,NA,1.24683158685345,1.04331019218538,NA,0.0776895443089,1.31556477973381,1.34751964118684
"numerical_instability",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
