"subset","n","TT_short_avg","TT_reference_avg","TT_ratio_to_reference_avg","n_cells_avg","mean_count_avg","median_count_avg","zero_prop_avg","total_count_avg","max_count_avg","count_cv_avg","variance_to_mean_avg","q95_count_avg","q99_count_avg","beta0_star_ident_avg","phi_ident_sd_avg","log_lambda_sd_truth_avg","delta_log_lambda_sd_truth_avg","delta_log_lambda_abs_mean_truth_avg","lambda_raw_median_avg","lambda_raw_max_avg","TT_short_sd","TT_reference_sd","TT_ratio_to_reference_sd","n_cells_sd","mean_count_sd","median_count_sd","zero_prop_sd","total_count_sd","max_count_sd","count_cv_sd","variance_to_mean_sd","q95_count_sd","q99_count_sd","beta0_star_ident_sd","phi_ident_sd_sd","log_lambda_sd_truth_sd","delta_log_lambda_sd_truth_sd","delta_log_lambda_abs_mean_truth_sd","lambda_raw_median_sd","lambda_raw_max_sd"
"all_sampled_lambda",10,30,100,0.3,270,204.927407407407,137.05,0,55330.4,1426.5,1.01168463662261,214.55429703691,587.364999999999,1005.938,-1.58196684511878,0.57070169251155,0.492504713494643,0.0263561156291875,0.0183958321165156,1.1326869085683,1.52445686505794,0,0,0,0,27.2229629640828,27.5009595792179,0,7350.20000030233,292.547906808061,0.180524785697543,83.7811369750026,121.081455709232,238.301581092344,0.203436656503422,0.319520465503476,0.31668388751782,0.00497215051107834,0.0027132819342351,0.0540494199539254,0.147049333065214
"stable_only",10,30,100,0.3,270,204.927407407407,137.05,0,55330.4,1426.5,1.01168463662261,214.55429703691,587.364999999999,1005.938,-1.58196684511878,0.57070169251155,0.492504713494643,0.0263561156291875,0.0183958321165156,1.1326869085683,1.52445686505794,0,0,0,0,27.2229629640828,27.5009595792179,0,7350.20000030233,292.547906808061,0.180524785697543,83.7811369750026,121.081455709232,238.301581092344,0.203436656503422,0.319520465503476,0.31668388751782,0.00497215051107834,0.0027132819342351,0.0540494199539254,0.147049333065214
"stable_plus_soft_warning",10,30,100,0.3,270,204.927407407407,137.05,0,55330.4,1426.5,1.01168463662261,214.55429703691,587.364999999999,1005.938,-1.58196684511878,0.57070169251155,0.492504713494643,0.0263561156291875,0.0183958321165156,1.1326869085683,1.52445686505794,0,0,0,0,27.2229629640828,27.5009595792179,0,7350.20000030233,292.547906808061,0.180524785697543,83.7811369750026,121.081455709232,238.301581092344,0.203436656503422,0.319520465503476,0.31668388751782,0.00497215051107834,0.0027132819342351,0.0540494199539254,0.147049333065214
"numerical_instability",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
